memberStateCode,memberStateName,beginDate,endDate,weekNumber,price,unit,productName,marketName,stageName
BG,Bulgaria,18/04/2011,24/04/2011,43,"€217,30",TONNES,Feed wheat,Dobrich,Departure from farm or from production area - on truck or other transport means
RO,Romania,18/04/2011,24/04/2011,43,"€220,99",TONNES,Feed wheat,Oltenia,Departure from silo - after some storage - on truck or other transport means
RO,Romania,18/04/2011,24/04/2011,43,"€184,95",TONNES,Feed barley,Muntenia,Departure from silo - after some storage - on truck or other transport means
RO,Romania,18/04/2011,24/04/2011,43,"€229,19",TONNES,Milling wheat,Constanta,Free On Board - Incoterm
RO,Romania,18/04/2011,24/04/2011,43,"€245,55",TONNES,Milling wheat,Banat,Departure from silo - after some storage - on truck or other transport means
BG,Bulgaria,07/03/2011,13/03/2011,37,"€207,08",TONNES,Maize,Pleven,Departure from farm or from production area - on truck or other transport means
BG,Bulgaria,07/03/2011,13/03/2011,37,"€260,76",TONNES,Milling wheat,Dobrich,Departure from farm or from production area - on truck or other transport means
BG,Bulgaria,07/03/2011,13/03/2011,37,"€227,53",TONNES,Feed wheat,Dobrich,Departure from farm or from production area - on truck or other transport means
RO,Romania,07/03/2011,13/03/2011,37,"€223,80",TONNES,Maize,Constanta,Free On Board - Incoterm
RO,Romania,07/03/2011,13/03/2011,37,"€188,78",TONNES,Maize,Oltenia,Departure from silo - after some storage - on truck or other transport means
RO,Romania,07/03/2011,13/03/2011,37,"€203,31",TONNES,Milling wheat,Banat,Departure from silo - after some storage - on truck or other transport means
RO,Romania,07/03/2011,13/03/2011,37,"€187,34",TONNES,Feed barley,Muntenia,Departure from silo - after some storage - on truck or other transport means
BG,Bulgaria,24/01/2011,30/01/2011,31,"€209,63",TONNES,Feed wheat,Dobrich,Departure from farm or from production area - on truck or other transport means
BG,Bulgaria,24/01/2011,30/01/2011,31,"€191,74",TONNES,Maize,Pleven,Departure from farm or from production area - on truck or other transport means
BG,Bulgaria,24/01/2011,30/01/2011,31,"€222,42",TONNES,Milling wheat,Dobrich,Departure from farm or from production area - on truck or other transport means
RO,Romania,24/01/2011,30/01/2011,31,"€191,31",TONNES,Feed wheat,Oltenia,Departure from silo - after some storage - on truck or other transport means
RO,Romania,24/01/2011,30/01/2011,31,"€125,66",TONNES,Feed barley,Muntenia,Departure from silo - after some storage - on truck or other transport means
RO,Romania,24/01/2011,30/01/2011,31,"€202,33",TONNES,Milling wheat,Banat,Departure from silo - after some storage - on truck or other transport means
RO,Romania,24/01/2011,30/01/2011,31,"€191,76",TONNES,Maize,Oltenia,Departure from silo - after some storage - on truck or other transport means
