memberStateCode,memberStateName,beginDate,endDate,weekNumber,price,unit,category,productCode
AT,Austria,02/12/2013,08/12/2013,49,€349.75,€/100Kg,Heifers,E R3
AT,Austria,02/12/2013,08/12/2013,49,€309.40,€/100Kg,Heifers,E O4
AT,Austria,02/12/2013,08/12/2013,49,€390.38,€/100Kg,Young bulls,A U2
AT,Austria,02/12/2013,08/12/2013,49,€386.65,€/100Kg,Steers,C R4
AT,Austria,02/12/2013,08/12/2013,49,€293.07,€/100Kg,Heifers,E O2
AT,Austria,02/12/2013,08/12/2013,49,€220.09,€/100Kg,Cows,D P2
AT,Austria,02/12/2013,08/12/2013,49,€272.86,€/100Kg,Cows,D R3
AT,Austria,02/12/2013,08/12/2013,49,€380.31,€/100Kg,Young bulls,A R2
AT,Austria,02/12/2013,08/12/2013,49,€361.87,€/100Kg,Heifers,E U3
AT,Austria,02/12/2013,08/12/2013,49,€374.82,€/100Kg,Adult male indicative price,ACZ URO
AT,Austria,02/12/2013,08/12/2013,49,€387.16,€/100Kg,Steers,C R3
AT,Austria,02/12/2013,08/12/2013,49,€405.87,€/100Kg,Steers,C U2
AT,Austria,02/12/2013,08/12/2013,49,€402.85,€/100Kg,Steers,C U3
AT,Austria,02/12/2013,08/12/2013,49,€222.66,€/100Kg,Cows,D P3
AT,Austria,02/12/2013,08/12/2013,49,€301.78,€/100Kg,Heifers,E O3
AT,Austria,02/12/2013,08/12/2013,49,€349.28,€/100Kg,Heifers,E R2
AT,Austria,02/12/2013,08/12/2013,49,€392.55,€/100Kg,Young bulls,A U3
AT,Austria,02/12/2013,08/12/2013,49,€277.64,€/100Kg,Cows,D R4
AT,Austria,02/12/2013,08/12/2013,49,€251.38,€/100Kg,Cows,D O3
AT,Austria,02/12/2013,08/12/2013,49,€336.05,€/100Kg,Heifers,E R4
AT,Austria,02/12/2013,08/12/2013,49,€361.24,€/100Kg,Young bulls,A O3
AT,Austria,02/12/2013,08/12/2013,49,€361.93,€/100Kg,Heifers,E U2
AT,Austria,02/12/2013,08/12/2013,49,€348.70,€/100Kg,Young bulls,A O2
AT,Austria,02/12/2013,08/12/2013,49,€378.35,€/100Kg,Steers,C O3
