memberStateCode,memberStateName,beginDate,endDate,weekNumber,price,unit,productName,marketName,stageName
SK,Slovakia,16/12/2013,22/12/2013,25,"€130,00",TONNES,Feed wheat,Bratislava,Departure from farm or from production area - on truck or other transport means
SK,Slovakia,16/12/2013,22/12/2013,25,"€132,57",TONNES,Feed barley,Bratislava,Departure from farm or from production area - on truck or other transport means
SI,Slovenia,16/12/2013,22/12/2013,25,"€190,65",TONNES,Milling wheat,Ljubljana,Deliver to first customer - silo or processing plant - on truck or other transport means
SI,Slovenia,16/12/2013,22/12/2013,25,"€177,70",TONNES,Maize,Ljubljana,Deliver to first customer - silo or processing plant - on truck or other transport means
ES,Spain,16/12/2013,22/12/2013,25,"€174,00",TONNES,Malting barley,Navarra,Departure from silo - after some storage - on truck or other transport means
ES,Spain,16/12/2013,22/12/2013,25,"€235,00",TONNES,Durum wheat,Sevilla,Departure from silo - after some storage - on truck or other transport means
ES,Spain,16/12/2013,22/12/2013,25,"€169,00",TONNES,Feed barley,Valladolid,Departure from silo - after some storage - on truck or other transport means
ES,Spain,16/12/2013,22/12/2013,25,"€190,00",TONNES,Milling wheat,Burgos,Departure from silo - after some storage - on truck or other transport means
HR,Croatia,04/11/2013,10/11/2013,19,"€160,05",TONNES,Milling wheat,Zagreb Depsilo,Departure from silo - after some storage - on truck or other transport means
HR,Croatia,04/11/2013,10/11/2013,19,"€143,00",TONNES,Maize,Zagreb Depsilo,Departure from silo - after some storage - on truck or other transport means
CZ,Czechia,04/11/2013,10/11/2013,19,"€166,34",TONNES,Milling wheat,Praha (Delivered),Deliver to first customer - silo or processing plant - on truck or other transport means
CZ,Czechia,04/11/2013,10/11/2013,19,"€185,60",TONNES,Malting barley,Brno,Delivered to processor after one intermediary - grains exchange quotation
CZ,Czechia,04/11/2013,10/11/2013,19,"€152,86",TONNES,Maize,Brno,Delivered to processor after one intermediary - grains exchange quotation
CZ,Czechia,04/11/2013,10/11/2013,19,"€144,72",TONNES,Feed barley,Praha (Delivered),Deliver to first customer - silo or processing plant - on truck or other transport means
CZ,Czechia,04/11/2013,10/11/2013,19,"€160,10",TONNES,Feed wheat,Praha (Delivered),Deliver to first customer - silo or processing plant - on truck or other transport means
FI,Finland,04/11/2013,10/11/2013,19,"€177,75",TONNES,Milling wheat,Naantali,Delivered to port - grain delivered to a port silo by train or truck or barge
FI,Finland,04/11/2013,10/11/2013,19,"€135,00",TONNES,Feed barley,Naantali,Delivered to port - grain delivered to a port silo by train or truck or barge
FI,Finland,04/11/2013,10/11/2013,19,"€160,33",TONNES,Malting barley,Naantali,Delivered to port - grain delivered to a port silo by train or truck or barge
FI,Finland,04/11/2013,10/11/2013,19,"€125,00",TONNES,Feed oats,Seinäjoki,Deliver to first customer - silo or processing plant - on truck or other transport means
FR,France,04/11/2013,10/11/2013,19,"€181,72",TONNES,Feed barley,Rouen,Delivered to port - grain delivered to a port silo by train or truck or barge
FR,France,04/11/2013,10/11/2013,19,"€188,72",TONNES,Feed wheat,Eure-et-Loir,Departure from silo - after some storage - on truck or other transport means
FR,France,04/11/2013,10/11/2013,19,"€202,72",TONNES,Milling wheat,La Pallice,Delivered to port - grain delivered to a port silo by train or truck or barge
FR,France,04/11/2013,10/11/2013,19,"€192,72",TONNES,Malting barley,Creil,Free On Board - Incoterm
FR,France,04/11/2013,10/11/2013,19,"€192,72",TONNES,Malting barley,Creil,Free On Board - Incoterm
FR,France,04/11/2013,10/11/2013,19,"€181,72",TONNES,Malting barley,Creil,Free On Board - Incoterm
FR,France,04/11/2013,10/11/2013,19,"€181,72",TONNES,Malting barley,Creil,Free On Board - Incoterm
FR,France,04/11/2013,10/11/2013,19,"€192,72",TONNES,Malting barley,Creil,Free On Board - Incoterm
FR,France,04/11/2013,10/11/2013,19,"€192,72",TONNES,Malting barley,Creil,Free On Board - Incoterm
FR,France,04/11/2013,10/11/2013,19,"€181,72",TONNES,Malting barley,Creil,Free On Board - Incoterm
FR,France,04/11/2013,10/11/2013,19,"€181,72",TONNES,Malting barley,Creil,Free On Board - Incoterm
FR,France,04/11/2013,10/11/2013,19,"€173,72",TONNES,Maize,Bordeaux,Delivered to port - grain delivered to a port silo by train or truck or barge
FR,France,04/11/2013,10/11/2013,19,"€202,72",TONNES,Milling wheat,Rouen,Delivered to port - grain delivered to a port silo by train or truck or barge
FR,France,04/11/2013,10/11/2013,19,"€202,72",TONNES,Milling wheat,Rouen,Delivered to port - grain delivered to a port silo by train or truck or barge
DE,Germany,04/11/2013,10/11/2013,19,"€210,00",TONNES,Maize,Hamburg,Departure from silo - after some storage - on truck or other transport means
DE,Germany,04/11/2013,10/11/2013,19,"€184,00",TONNES,Feed barley,Hamburg,Departure from silo - after some storage - on truck or other transport means
DE,Germany,04/11/2013,10/11/2013,19,"€201,00",TONNES,Feed wheat,Hamburg,Departure from silo - after some storage - on truck or other transport means
DE,Germany,04/11/2013,10/11/2013,19,"€206,00",TONNES,Milling wheat,Hamburg,Departure from silo - after some storage - on truck or other transport means
DE,Germany,04/11/2013,10/11/2013,19,"€168,00",TONNES,Milling rye,Hamburg,Departure from silo - after some storage - on truck or other transport means
EL,Greece,04/11/2013,10/11/2013,19,"€160,00",TONNES,Milling wheat,Thessaloniki,Price at farm gate
EL,Greece,04/11/2013,10/11/2013,19,"€140,00",TONNES,Maize,Serres,Price at farm gate
EL,Greece,04/11/2013,10/11/2013,19,"€230,00",TONNES,Durum wheat,Thessaloniki,Price at farm gate
EL,Greece,04/11/2013,10/11/2013,19,"€180,00",TONNES,Feed barley,Thessaloniki,Price at farm gate
IT,Italy,04/11/2013,10/11/2013,19,"€205,00",TONNES,Feed barley,Bologna,Deliver to first customer - silo or processing plant - on truck or other transport means
IT,Italy,04/11/2013,10/11/2013,19,"€208,50",TONNES,Milling wheat,Bologna,Deliver to first customer - silo or processing plant - on truck or other transport means
IT,Italy,04/11/2013,10/11/2013,19,"€189,00",TONNES,Maize,Bologna,Deliver to first customer - silo or processing plant - on truck or other transport means
IT,Italy,04/11/2013,10/11/2013,19,"€261,50",TONNES,Durum wheat,Bologna,Deliver to first customer - silo or processing plant - on truck or other transport means
LV,Latvia,04/11/2013,10/11/2013,19,"€167,95",TONNES,Feed wheat,Jelgava,Deliver to first customer - silo or processing plant - on truck or other transport means
LV,Latvia,04/11/2013,10/11/2013,19,"€203,29",TONNES,Milling wheat,Riga,Deliver to first customer - silo or processing plant - on truck or other transport means
LT,Lithuania,04/11/2013,10/11/2013,19,"€109,59",TONNES,Feed oats,Vilnius,Deliver to first customer - silo or processing plant - on truck or other transport means
LT,Lithuania,04/11/2013,10/11/2013,19,"€171,01",TONNES,Feed wheat,Vilnius,Deliver to first customer - silo or processing plant - on truck or other transport means
LT,Lithuania,04/11/2013,10/11/2013,19,"€171,88",TONNES,Milling wheat,Vilnius,Deliver to first customer - silo or processing plant - on truck or other transport means
LT,Lithuania,04/11/2013,10/11/2013,19,"€181,20",TONNES,Feed barley,Vilnius,Deliver to first customer - silo or processing plant - on truck or other transport means
LT,Lithuania,04/11/2013,10/11/2013,19,"€198,57",TONNES,Malting barley,Vilnius,Deliver to first customer - silo or processing plant - on truck or other transport means
LT,Lithuania,04/11/2013,10/11/2013,19,"€114,68",TONNES,Feed rye,Vilnius,Deliver to first customer - silo or processing plant - on truck or other transport means
PL,Poland,04/11/2013,10/11/2013,19,"€131,92",TONNES,Feed rye,Zachodni,Deliver to first customer - silo or processing plant - on truck or other transport means
PL,Poland,04/11/2013,10/11/2013,19,"€116,97",TONNES,Milling rye,Zachodni,Deliver to first customer - silo or processing plant - on truck or other transport means
PL,Poland,04/11/2013,10/11/2013,19,"€180,84",TONNES,Milling wheat,Zachodni,Deliver to first customer - silo or processing plant - on truck or other transport means
PL,Poland,04/11/2013,10/11/2013,19,"€180,26",TONNES,Feed barley,Zachodni,Deliver to first customer - silo or processing plant - on truck or other transport means
PL,Poland,04/11/2013,10/11/2013,19,"€184,29",TONNES,Feed wheat,Zachodni,Deliver to first customer - silo or processing plant - on truck or other transport means
PL,Poland,04/11/2013,10/11/2013,19,"€181,00",TONNES,Milling wheat,Kujawsko-Mazurski,Deliver to first customer - silo or processing plant - on truck or other transport means
PL,Poland,04/11/2013,10/11/2013,19,"€207,28",TONNES,Malting barley,Zachodni,Deliver to first customer - silo or processing plant - on truck or other transport means
PL,Poland,04/11/2013,10/11/2013,19,"€154,43",TONNES,Maize,Zachodni,Deliver to first customer - silo or processing plant - on truck or other transport means
PL,Poland,04/11/2013,10/11/2013,19,"€175,25",TONNES,Milling wheat,Slaski,Deliver to first customer - silo or processing plant - on truck or other transport means
PL,Poland,04/11/2013,10/11/2013,19,"€171,51",TONNES,Feed wheat,Slaski,Deliver to first customer - silo or processing plant - on truck or other transport means
PL,Poland,04/11/2013,10/11/2013,19,"€181,33",TONNES,Feed wheat,Kujawsko-Mazurski,Deliver to first customer - silo or processing plant - on truck or other transport means
PL,Poland,04/11/2013,10/11/2013,19,"€148,98",TONNES,Maize,Slaski,Deliver to first customer - silo or processing plant - on truck or other transport means
SK,Slovakia,04/11/2013,10/11/2013,19,"€134,91",TONNES,Maize,Bratislava,Departure from farm or from production area - on truck or other transport means
SK,Slovakia,04/11/2013,10/11/2013,19,"€140,79",TONNES,Feed wheat,Bratislava,Departure from farm or from production area - on truck or other transport means
SK,Slovakia,04/11/2013,10/11/2013,19,"€169,63",TONNES,Milling wheat,Bratislava,Departure from farm or from production area - on truck or other transport means
SK,Slovakia,04/11/2013,10/11/2013,19,"€110,00",TONNES,Feed barley,Bratislava,Departure from farm or from production area - on truck or other transport means
SI,Slovenia,04/11/2013,10/11/2013,19,"€164,03",TONNES,Milling wheat,Ljubljana,Deliver to first customer - silo or processing plant - on truck or other transport means
SI,Slovenia,04/11/2013,10/11/2013,19,"€174,22",TONNES,Maize,Ljubljana,Deliver to first customer - silo or processing plant - on truck or other transport means
ES,Spain,04/11/2013,10/11/2013,19,"€225,00",TONNES,Durum wheat,Sevilla,Departure from silo - after some storage - on truck or other transport means
ES,Spain,04/11/2013,10/11/2013,19,"€185,70",TONNES,Milling wheat,Burgos,Departure from silo - after some storage - on truck or other transport means
ES,Spain,04/11/2013,10/11/2013,19,"€173,40",TONNES,Feed barley,Valladolid,Departure from silo - after some storage - on truck or other transport means
ES,Spain,04/11/2013,10/11/2013,19,"€174,00",TONNES,Malting barley,Navarra,Departure from silo - after some storage - on truck or other transport means
BG,Bulgaria,23/09/2013,29/09/2013,13,"€150,83",TONNES,Feed barley,Burgas,Departure from farm or from production area - on truck or other transport means
BG,Bulgaria,23/09/2013,29/09/2013,13,"€166,17",TONNES,Milling wheat,Dobrich,Departure from farm or from production area - on truck or other transport means
BG,Bulgaria,23/09/2013,29/09/2013,13,"€153,39",TONNES,Feed wheat,Dobrich,Departure from farm or from production area - on truck or other transport means
BG,Bulgaria,23/09/2013,29/09/2013,13,"€121,69",TONNES,Maize,Pleven,Departure from farm or from production area - on truck or other transport means
HR,Croatia,23/09/2013,29/09/2013,13,"€143,14",TONNES,Milling wheat,Zagreb Depsilo,Departure from silo - after some storage - on truck or other transport means
HR,Croatia,23/09/2013,29/09/2013,13,"€152,33",TONNES,Maize,Zagreb Depsilo,Departure from silo - after some storage - on truck or other transport means
CZ,Czechia,23/09/2013,29/09/2013,13,"€147,20",TONNES,Feed barley,Praha (Delivered),Deliver to first customer - silo or processing plant - on truck or other transport means
CZ,Czechia,23/09/2013,29/09/2013,13,"€157,19",TONNES,Feed wheat,Praha (Delivered),Deliver to first customer - silo or processing plant - on truck or other transport means
CZ,Czechia,23/09/2013,29/09/2013,13,"€187,46",TONNES,Milling wheat,Praha (Delivered),Deliver to first customer - silo or processing plant - on truck or other transport means
CZ,Czechia,23/09/2013,29/09/2013,13,"€192,20",TONNES,Malting barley,Brno,Delivered to processor after one intermediary - grains exchange quotation
CZ,Czechia,23/09/2013,29/09/2013,13,"€165,27",TONNES,Maize,Brno,Delivered to processor after one intermediary - grains exchange quotation
FI,Finland,23/09/2013,29/09/2013,13,"€171,75",TONNES,Milling wheat,Naantali,Delivered to port - grain delivered to a port silo by train or truck or barge
FI,Finland,23/09/2013,29/09/2013,13,"€160,33",TONNES,Malting barley,Naantali,Delivered to port - grain delivered to a port silo by train or truck or barge
FI,Finland,23/09/2013,29/09/2013,13,"€138,25",TONNES,Feed barley,Naantali,Delivered to port - grain delivered to a port silo by train or truck or barge
FI,Finland,23/09/2013,29/09/2013,13,"€134,00",TONNES,Feed oats,Seinäjoki,Deliver to first customer - silo or processing plant - on truck or other transport means
FR,France,23/09/2013,29/09/2013,13,"€189,79",TONNES,Milling wheat,La Pallice,Delivered to port - grain delivered to a port silo by train or truck or barge
FR,France,23/09/2013,29/09/2013,13,"€179,79",TONNES,Feed barley,Rouen,Delivered to port - grain delivered to a port silo by train or truck or barge
FR,France,23/09/2013,29/09/2013,13,"€177,79",TONNES,Malting barley,Creil,Free On Board - Incoterm
FR,France,23/09/2013,29/09/2013,13,"€189,79",TONNES,Milling wheat,Rouen,Delivered to port - grain delivered to a port silo by train or truck or barge
FR,France,23/09/2013,29/09/2013,13,"€189,79",TONNES,Milling wheat,Rouen,Delivered to port - grain delivered to a port silo by train or truck or barge
FR,France,23/09/2013,29/09/2013,13,"€186,79",TONNES,Malting barley,Creil,Free On Board - Incoterm
FR,France,23/09/2013,29/09/2013,13,"€186,79",TONNES,Malting barley,Creil,Free On Board - Incoterm
FR,France,23/09/2013,29/09/2013,13,"€177,79",TONNES,Malting barley,Creil,Free On Board - Incoterm
FR,France,23/09/2013,29/09/2013,13,"€177,79",TONNES,Malting barley,Creil,Free On Board - Incoterm
FR,France,23/09/2013,29/09/2013,13,"€186,79",TONNES,Malting barley,Creil,Free On Board - Incoterm
FR,France,23/09/2013,29/09/2013,13,"€186,79",TONNES,Malting barley,Creil,Free On Board - Incoterm
FR,France,23/09/2013,29/09/2013,13,"€162,79",TONNES,Maize,Bordeaux,Delivered to port - grain delivered to a port silo by train or truck or barge
FR,France,23/09/2013,29/09/2013,13,"€177,79",TONNES,Malting barley,Creil,Free On Board - Incoterm
FR,France,23/09/2013,29/09/2013,13,"€176,79",TONNES,Feed wheat,Eure-et-Loir,Departure from silo - after some storage - on truck or other transport means
DE,Germany,23/09/2013,29/09/2013,13,"€175,00",TONNES,Feed barley,Hamburg,Departure from silo - after some storage - on truck or other transport means
DE,Germany,23/09/2013,29/09/2013,13,"€153,00",TONNES,Milling rye,Hamburg,Departure from silo - after some storage - on truck or other transport means
DE,Germany,23/09/2013,29/09/2013,13,"€187,00",TONNES,Feed oats,Hamburg,Departure from silo - after some storage - on truck or other transport means
DE,Germany,23/09/2013,29/09/2013,13,"€203,00",TONNES,Maize,Hamburg,Departure from silo - after some storage - on truck or other transport means
DE,Germany,23/09/2013,29/09/2013,13,"€192,00",TONNES,Feed wheat,Hamburg,Departure from silo - after some storage - on truck or other transport means
DE,Germany,23/09/2013,29/09/2013,13,"€196,00",TONNES,Milling wheat,Hamburg,Departure from silo - after some storage - on truck or other transport means
EL,Greece,23/09/2013,29/09/2013,13,"€130,00",TONNES,Maize,Serres,Price at farm gate
EL,Greece,23/09/2013,29/09/2013,13,"€180,00",TONNES,Feed barley,Thessaloniki,Price at farm gate
EL,Greece,23/09/2013,29/09/2013,13,"€150,00",TONNES,Milling wheat,Thessaloniki,Price at farm gate
EL,Greece,23/09/2013,29/09/2013,13,"€220,00",TONNES,Durum wheat,Thessaloniki,Price at farm gate
IT,Italy,23/09/2013,29/09/2013,13,"€269,50",TONNES,Durum wheat,Bologna,Deliver to first customer - silo or processing plant - on truck or other transport means
IT,Italy,23/09/2013,29/09/2013,13,"€174,00",TONNES,Maize,Bologna,Deliver to first customer - silo or processing plant - on truck or other transport means
IT,Italy,23/09/2013,29/09/2013,13,"€203,00",TONNES,Feed barley,Bologna,Deliver to first customer - silo or processing plant - on truck or other transport means
IT,Italy,23/09/2013,29/09/2013,13,"€197,50",TONNES,Milling wheat,Bologna,Deliver to first customer - silo or processing plant - on truck or other transport means
LV,Latvia,23/09/2013,29/09/2013,13,"€203,86",TONNES,Milling wheat,Riga,Deliver to first customer - silo or processing plant - on truck or other transport means
LV,Latvia,23/09/2013,29/09/2013,13,"€147,51",TONNES,Feed barley,Riga,Deliver to first customer - silo or processing plant - on truck or other transport means
LV,Latvia,23/09/2013,29/09/2013,13,"€159,08",TONNES,Feed wheat,Jelgava,Deliver to first customer - silo or processing plant - on truck or other transport means
LT,Lithuania,23/09/2013,29/09/2013,13,"€160,70",TONNES,Feed wheat,Vilnius,Deliver to first customer - silo or processing plant - on truck or other transport means
LT,Lithuania,23/09/2013,29/09/2013,13,"€200,14",TONNES,Malting barley,Vilnius,Deliver to first customer - silo or processing plant - on truck or other transport means
LT,Lithuania,23/09/2013,29/09/2013,13,"€150,66",TONNES,Feed barley,Vilnius,Deliver to first customer - silo or processing plant - on truck or other transport means
LT,Lithuania,23/09/2013,29/09/2013,13,"€106,13",TONNES,Feed oats,Vilnius,Deliver to first customer - silo or processing plant - on truck or other transport means
LT,Lithuania,23/09/2013,29/09/2013,13,"€114,17",TONNES,Feed rye,Vilnius,Deliver to first customer - silo or processing plant - on truck or other transport means
LT,Lithuania,23/09/2013,29/09/2013,13,"€163,66",TONNES,Milling wheat,Vilnius,Deliver to first customer - silo or processing plant - on truck or other transport means
PL,Poland,23/09/2013,29/09/2013,13,"€111,30",TONNES,Milling rye,Zachodni,Deliver to first customer - silo or processing plant - on truck or other transport means
PL,Poland,23/09/2013,29/09/2013,13,"€191,45",TONNES,Malting barley,Zachodni,Deliver to first customer - silo or processing plant - on truck or other transport means
PL,Poland,23/09/2013,29/09/2013,13,"€158,35",TONNES,Feed barley,Zachodni,Deliver to first customer - silo or processing plant - on truck or other transport means
PL,Poland,23/09/2013,29/09/2013,13,"€178,79",TONNES,Feed wheat,Zachodni,Deliver to first customer - silo or processing plant - on truck or other transport means
PL,Poland,23/09/2013,29/09/2013,13,"€122,21",TONNES,Feed rye,Zachodni,Deliver to first customer - silo or processing plant - on truck or other transport means
PL,Poland,23/09/2013,29/09/2013,13,"€170,18",TONNES,Maize,Slaski,Deliver to first customer - silo or processing plant - on truck or other transport means
PL,Poland,23/09/2013,29/09/2013,13,"€179,95",TONNES,Maize,Zachodni,Deliver to first customer - silo or processing plant - on truck or other transport means
PL,Poland,23/09/2013,29/09/2013,13,"€170,94",TONNES,Feed wheat,Kujawsko-Mazurski,Deliver to first customer - silo or processing plant - on truck or other transport means
PL,Poland,23/09/2013,29/09/2013,13,"€115,10",TONNES,Feed oats,Zachodni,Deliver to first customer - silo or processing plant - on truck or other transport means
PL,Poland,23/09/2013,29/09/2013,13,"€165,11",TONNES,Feed wheat,Slaski,Deliver to first customer - silo or processing plant - on truck or other transport means
PL,Poland,23/09/2013,29/09/2013,13,"€164,01",TONNES,Milling wheat,Slaski,Deliver to first customer - silo or processing plant - on truck or other transport means
PL,Poland,23/09/2013,29/09/2013,13,"€171,22",TONNES,Milling wheat,Zachodni,Deliver to first customer - silo or processing plant - on truck or other transport means
PL,Poland,23/09/2013,29/09/2013,13,"€170,19",TONNES,Milling wheat,Kujawsko-Mazurski,Deliver to first customer - silo or processing plant - on truck or other transport means
SK,Slovakia,23/09/2013,29/09/2013,13,"€139,29",TONNES,Maize,Bratislava,Departure from farm or from production area - on truck or other transport means
SK,Slovakia,23/09/2013,29/09/2013,13,"€157,98",TONNES,Milling wheat,Bratislava,Departure from farm or from production area - on truck or other transport means
SK,Slovakia,23/09/2013,29/09/2013,13,"€150,14",TONNES,Feed barley,Bratislava,Departure from farm or from production area - on truck or other transport means
SK,Slovakia,23/09/2013,29/09/2013,13,"€139,88",TONNES,Feed wheat,Bratislava,Departure from farm or from production area - on truck or other transport means
SI,Slovenia,23/09/2013,29/09/2013,13,"€194,51",TONNES,Milling wheat,Ljubljana,Deliver to first customer - silo or processing plant - on truck or other transport means
SI,Slovenia,23/09/2013,29/09/2013,13,"€150,16",TONNES,Maize,Ljubljana,Deliver to first customer - silo or processing plant - on truck or other transport means
ES,Spain,23/09/2013,29/09/2013,13,"€172,20",TONNES,Feed barley,Valladolid,Departure from silo - after some storage - on truck or other transport means
ES,Spain,23/09/2013,29/09/2013,13,"€234,00",TONNES,Durum wheat,Sevilla,Departure from silo - after some storage - on truck or other transport means
ES,Spain,23/09/2013,29/09/2013,13,"€174,00",TONNES,Malting barley,Navarra,Departure from silo - after some storage - on truck or other transport means
