memberStateCode,memberStateName,beginDate,endDate,weekNumber,price,unit,productName,marketName,stageName
SK,Slovakia,19/12/2016,25/12/2016,25,"€111,39",TONNES,Feed wheat,Bratislava,Departure from farm or from production area - on truck or other transport means
SK,Slovakia,19/12/2016,25/12/2016,25,"€128,51",TONNES,Milling wheat,Bratislava,Departure from farm or from production area - on truck or other transport means
SK,Slovakia,19/12/2016,25/12/2016,25,"€112,79",TONNES,Maize,Bratislava,Departure from farm or from production area - on truck or other transport means
SI,Slovenia,19/12/2016,25/12/2016,25,"€140,50",TONNES,Maize,Ljubljana,Deliver to first customer - silo or processing plant - on truck or other transport means
SI,Slovenia,19/12/2016,25/12/2016,25,"€162,92",TONNES,Milling wheat,Ljubljana,Deliver to first customer - silo or processing plant - on truck or other transport means
ES,Spain,19/12/2016,25/12/2016,25,"€146,00",TONNES,Feed barley,Valladolid,Departure from silo - after some storage - on truck or other transport means
ES,Spain,19/12/2016,25/12/2016,25,"€168,40",TONNES,Maize,Leon,Departure from silo - after some storage - on truck or other transport means
ES,Spain,19/12/2016,25/12/2016,25,"€154,80",TONNES,Milling wheat,Burgos,Departure from silo - after some storage - on truck or other transport means
ES,Spain,19/12/2016,25/12/2016,25,"€160,00",TONNES,Malting barley,Navarra,Departure from silo - after some storage - on truck or other transport means
ES,Spain,19/12/2016,25/12/2016,25,"€235,00",TONNES,Durum wheat,Sevilla,Departure from silo - after some storage - on truck or other transport means
SE,Sweden,19/12/2016,25/12/2016,25,"€161,31",TONNES,Milling wheat,Södra Sverige,Free On Board - Incoterm
AT,Austria,07/11/2016,13/11/2016,19,"€144,00",TONNES,Milling wheat,Wien,Departure from silo - after some storage - on truck or other transport means
AT,Austria,07/11/2016,13/11/2016,19,"€118,50",TONNES,Feed barley,Wien,Departure from silo - after some storage - on truck or other transport means
BE,Belgium,07/11/2016,13/11/2016,19,"€185,00",TONNES,Feed oats,Antwerpen,Departure from farm or from production area - on truck or other transport means
BE,Belgium,07/11/2016,13/11/2016,19,"€173,00",TONNES,Milling wheat,Antwerpen,Departure from farm or from production area - on truck or other transport means
BE,Belgium,07/11/2016,13/11/2016,19,"€163,00",TONNES,Feed wheat,Antwerpen,Departure from farm or from production area - on truck or other transport means
BE,Belgium,07/11/2016,13/11/2016,19,"€186,00",TONNES,Maize,Brussel - Bruxelles,Departure from farm or from production area - on truck or other transport means
BE,Belgium,07/11/2016,13/11/2016,19,"€138,00",TONNES,Feed barley,Antwerpen,Departure from farm or from production area - on truck or other transport means
BG,Bulgaria,07/11/2016,13/11/2016,19,"€138,05",TONNES,Milling wheat,Dobrich,Departure from farm or from production area - on truck or other transport means
BG,Bulgaria,07/11/2016,13/11/2016,19,"€138,05",TONNES,Maize,Pleven,Departure from farm or from production area - on truck or other transport means
BG,Bulgaria,07/11/2016,13/11/2016,19,"€121,69",TONNES,Feed barley,Burgas,Departure from farm or from production area - on truck or other transport means
HR,Croatia,07/11/2016,13/11/2016,19,"€133,15",TONNES,Maize,Zagreb Depsilo,Departure from silo - after some storage - on truck or other transport means
HR,Croatia,07/11/2016,13/11/2016,19,"€134,48",TONNES,Milling wheat,Zagreb Depsilo,Departure from silo - after some storage - on truck or other transport means
CY,Cyprus,07/11/2016,13/11/2016,19,"€174,00",TONNES,Feed barley,Larnaca,Departure from silo - after some storage - on truck or other transport means
CY,Cyprus,07/11/2016,13/11/2016,19,"€280,00",TONNES,Durum wheat,Lemesos,Departure from silo - after some storage - on truck or other transport means
CZ,Czechia,07/11/2016,13/11/2016,19,"€139,47",TONNES,Milling wheat,Praha (Delivered),Deliver to first customer - silo or processing plant - on truck or other transport means
CZ,Czechia,07/11/2016,13/11/2016,19,"€125,34",TONNES,Feed wheat,Praha (Delivered),Deliver to first customer - silo or processing plant - on truck or other transport means
FI,Finland,07/11/2016,13/11/2016,19,"€125,00",TONNES,Feed oats,Seinäjoki,Deliver to first customer - silo or processing plant - on truck or other transport means
FI,Finland,07/11/2016,13/11/2016,19,"€115,38",TONNES,Feed barley,Naantali,Delivered to port - grain delivered to a port silo by train or truck or barge
FI,Finland,07/11/2016,13/11/2016,19,"€151,00",TONNES,Milling wheat,Naantali,Delivered to port - grain delivered to a port silo by train or truck or barge
FI,Finland,07/11/2016,13/11/2016,19,"€150,00",TONNES,Malting barley,Naantali,Delivered to port - grain delivered to a port silo by train or truck or barge
FR,France,07/11/2016,13/11/2016,19,"€190,72",TONNES,Malting barley,Creil,Free On Board - Incoterm
FR,France,07/11/2016,13/11/2016,19,"€190,72",TONNES,Malting barley,Creil,Free On Board - Incoterm
FR,France,07/11/2016,13/11/2016,19,"€163,72",TONNES,Malting barley,Creil,Free On Board - Incoterm
FR,France,07/11/2016,13/11/2016,19,"€163,72",TONNES,Malting barley,Creil,Free On Board - Incoterm
FR,France,07/11/2016,13/11/2016,19,"€133,72",TONNES,Feed barley,Rouen,Delivered to port - grain delivered to a port silo by train or truck or barge
FR,France,07/11/2016,13/11/2016,19,"€190,72",TONNES,Malting barley,Creil,Free On Board - Incoterm
FR,France,07/11/2016,13/11/2016,19,"€163,72",TONNES,Malting barley,Creil,Free On Board - Incoterm
FR,France,07/11/2016,13/11/2016,19,"€163,72",TONNES,Malting barley,Creil,Free On Board - Incoterm
FR,France,07/11/2016,13/11/2016,19,"€166,72",TONNES,Milling wheat,Rouen,Delivered to port - grain delivered to a port silo by train or truck or barge
FR,France,07/11/2016,13/11/2016,19,"€190,72",TONNES,Malting barley,Creil,Free On Board - Incoterm
FR,France,07/11/2016,13/11/2016,19,"€152,72",TONNES,Feed wheat,Eure-et-Loir,Departure from silo - after some storage - on truck or other transport means
FR,France,07/11/2016,13/11/2016,19,"€159,72",TONNES,Maize,Bordeaux,Delivered to port - grain delivered to a port silo by train or truck or barge
DE,Germany,07/11/2016,13/11/2016,19,"€166,00",TONNES,Milling wheat,Hamburg,Departure from silo - after some storage - on truck or other transport means
DE,Germany,07/11/2016,13/11/2016,19,"€145,00",TONNES,Feed barley,Hamburg,Departure from silo - after some storage - on truck or other transport means
DE,Germany,07/11/2016,13/11/2016,19,"€163,50",TONNES,Feed wheat,Hamburg,Departure from silo - after some storage - on truck or other transport means
EL,Greece,07/11/2016,13/11/2016,19,"€165,00",TONNES,Maize,Serres,Price at farm gate
HU,Hungary,07/11/2016,13/11/2016,19,"€131,95",TONNES,Maize,Budapest,"Delivered to a port silo, by train or truck or barge - grain exchange quotation"
HU,Hungary,07/11/2016,13/11/2016,19,"€128,69",TONNES,Feed wheat,Budapest,"Delivered to a port silo, by train or truck or barge - grain exchange quotation"
HU,Hungary,07/11/2016,13/11/2016,19,"€120,55",TONNES,Feed barley,Budapest,"Delivered to a port silo, by train or truck or barge - grain exchange quotation"
HU,Hungary,07/11/2016,13/11/2016,19,"€133,58",TONNES,Milling wheat,Budapest,"Delivered to a port silo, by train or truck or barge - grain exchange quotation"
IE,Ireland,07/11/2016,13/11/2016,19,"€152,00",TONNES,Feed barley,Dublin/North East/Midlands,Deliver to first customer - silo or processing plant - on truck or other transport means
IE,Ireland,07/11/2016,13/11/2016,19,"€165,00",TONNES,Feed wheat,Dublin/North East/Midlands,Deliver to first customer - silo or processing plant - on truck or other transport means
IT,Italy,07/11/2016,13/11/2016,19,"€157,50",TONNES,Feed barley,Bologna,Deliver to first customer - silo or processing plant - on truck or other transport means
IT,Italy,07/11/2016,13/11/2016,19,"€174,00",TONNES,Milling wheat,Bologna,Deliver to first customer - silo or processing plant - on truck or other transport means
IT,Italy,07/11/2016,13/11/2016,19,"€174,00",TONNES,Maize,Bologna,Deliver to first customer - silo or processing plant - on truck or other transport means
IT,Italy,07/11/2016,13/11/2016,19,"€227,50",TONNES,Durum wheat,Bologna,Deliver to first customer - silo or processing plant - on truck or other transport means
LV,Latvia,07/11/2016,13/11/2016,19,"€124,04",TONNES,Feed barley,Riga,Deliver to first customer - silo or processing plant - on truck or other transport means
LV,Latvia,07/11/2016,13/11/2016,19,"€150,72",TONNES,Milling wheat,Riga,Deliver to first customer - silo or processing plant - on truck or other transport means
LV,Latvia,07/11/2016,13/11/2016,19,"€113,63",TONNES,Feed wheat,Jelgava,Deliver to first customer - silo or processing plant - on truck or other transport means
LT,Lithuania,07/11/2016,13/11/2016,19,"€153,73",TONNES,Milling wheat,Vilnius,Deliver to first customer - silo or processing plant - on truck or other transport means
LT,Lithuania,07/11/2016,13/11/2016,19,"€113,48",TONNES,Feed barley,Vilnius,Deliver to first customer - silo or processing plant - on truck or other transport means
LT,Lithuania,07/11/2016,13/11/2016,19,"€117,64",TONNES,Feed oats,Vilnius,Deliver to first customer - silo or processing plant - on truck or other transport means
LT,Lithuania,07/11/2016,13/11/2016,19,"€123,63",TONNES,Feed wheat,Vilnius,Deliver to first customer - silo or processing plant - on truck or other transport means
LT,Lithuania,07/11/2016,13/11/2016,19,"€72,09",TONNES,Feed rye,Vilnius,Deliver to first customer - silo or processing plant - on truck or other transport means
NL,Netherlands,07/11/2016,13/11/2016,19,"€157,00",TONNES,Feed barley,Rotterdam,"Cost, Insurance and Freight - Incoterm"
NL,Netherlands,07/11/2016,13/11/2016,19,"€172,00",TONNES,Feed wheat,Rotterdam,"Cost, Insurance and Freight - Incoterm"
NL,Netherlands,07/11/2016,13/11/2016,19,"€173,50",TONNES,Maize,Rotterdam,"Cost, Insurance and Freight - Incoterm"
PL,Poland,07/11/2016,13/11/2016,19,"€136,53",TONNES,Feed wheat,Slaski,Deliver to first customer - silo or processing plant - on truck or other transport means
PL,Poland,07/11/2016,13/11/2016,19,"€141,12",TONNES,Milling wheat,Slaski,Deliver to first customer - silo or processing plant - on truck or other transport means
PL,Poland,07/11/2016,13/11/2016,19,"€136,31",TONNES,Maize,Zachodni,Deliver to first customer - silo or processing plant - on truck or other transport means
PL,Poland,07/11/2016,13/11/2016,19,"€115,93",TONNES,Maize,Slaski,Deliver to first customer - silo or processing plant - on truck or other transport means
PL,Poland,07/11/2016,13/11/2016,19,"€115,02",TONNES,Feed rye,Zachodni,Deliver to first customer - silo or processing plant - on truck or other transport means
PL,Poland,07/11/2016,13/11/2016,19,"€154,42",TONNES,Feed wheat,Zachodni,Deliver to first customer - silo or processing plant - on truck or other transport means
PL,Poland,07/11/2016,13/11/2016,19,"€156,57",TONNES,Malting barley,Zachodni,Deliver to first customer - silo or processing plant - on truck or other transport means
PL,Poland,07/11/2016,13/11/2016,19,"€144,49",TONNES,Milling wheat,Zachodni,Deliver to first customer - silo or processing plant - on truck or other transport means
PL,Poland,07/11/2016,13/11/2016,19,"€121,36",TONNES,Milling rye,Zachodni,Deliver to first customer - silo or processing plant - on truck or other transport means
PL,Poland,07/11/2016,13/11/2016,19,"€126,26",TONNES,Feed barley,Zachodni,Deliver to first customer - silo or processing plant - on truck or other transport means
PL,Poland,07/11/2016,13/11/2016,19,"€145,61",TONNES,Milling wheat,Kujawsko-Mazurski,Deliver to first customer - silo or processing plant - on truck or other transport means
PL,Poland,07/11/2016,13/11/2016,19,"€137,83",TONNES,Feed wheat,Kujawsko-Mazurski,Deliver to first customer - silo or processing plant - on truck or other transport means
PT,Portugal,07/11/2016,13/11/2016,19,"€175,00",TONNES,Feed wheat,Lisboa,"Shipped to the place (port), unloaded, on truck leaving port"
PT,Portugal,07/11/2016,13/11/2016,19,"€165,00",TONNES,Feed barley,Lisboa,"Shipped to the place (port), unloaded, on truck leaving port"
PT,Portugal,07/11/2016,13/11/2016,19,"€178,00",TONNES,Maize,Lisboa,"Shipped to the place (port), unloaded, on truck leaving port"
RO,Romania,07/11/2016,13/11/2016,19,"€141,50",TONNES,Maize,Oltenia,Departure from silo - after some storage - on truck or other transport means
RO,Romania,07/11/2016,13/11/2016,19,"€171,06",TONNES,Maize,Constanta,Free On Board - Incoterm
RO,Romania,07/11/2016,13/11/2016,19,"€137,38",TONNES,Milling wheat,Banat,Departure from silo - after some storage - on truck or other transport means
RO,Romania,07/11/2016,13/11/2016,19,"€153,68",TONNES,Milling wheat,Constanta,Free On Board - Incoterm
RO,Romania,07/11/2016,13/11/2016,19,"€133,14",TONNES,Feed barley,Muntenia,Departure from silo - after some storage - on truck or other transport means
SK,Slovakia,07/11/2016,13/11/2016,19,"€102,08",TONNES,Feed wheat,Bratislava,Departure from farm or from production area - on truck or other transport means
SK,Slovakia,07/11/2016,13/11/2016,19,"€127,95",TONNES,Milling wheat,Bratislava,Departure from farm or from production area - on truck or other transport means
SK,Slovakia,07/11/2016,13/11/2016,19,"€116,40",TONNES,Maize,Bratislava,Departure from farm or from production area - on truck or other transport means
SK,Slovakia,07/11/2016,13/11/2016,19,"€94,44",TONNES,Feed barley,Bratislava,Departure from farm or from production area - on truck or other transport means
SI,Slovenia,07/11/2016,13/11/2016,19,"€133,02",TONNES,Maize,Ljubljana,Deliver to first customer - silo or processing plant - on truck or other transport means
SI,Slovenia,07/11/2016,13/11/2016,19,"€154,65",TONNES,Milling wheat,Ljubljana,Deliver to first customer - silo or processing plant - on truck or other transport means
ES,Spain,07/11/2016,13/11/2016,19,"€169,00",TONNES,Maize,Leon,Departure from silo - after some storage - on truck or other transport means
ES,Spain,07/11/2016,13/11/2016,19,"€145,80",TONNES,Feed barley,Valladolid,Departure from silo - after some storage - on truck or other transport means
ES,Spain,07/11/2016,13/11/2016,19,"€242,00",TONNES,Durum wheat,Sevilla,Departure from silo - after some storage - on truck or other transport means
ES,Spain,07/11/2016,13/11/2016,19,"€153,00",TONNES,Milling wheat,Burgos,Departure from silo - after some storage - on truck or other transport means
ES,Spain,07/11/2016,13/11/2016,19,"€160,00",TONNES,Malting barley,Navarra,Departure from silo - after some storage - on truck or other transport means
SE,Sweden,07/11/2016,13/11/2016,19,"€155,11",TONNES,Milling wheat,Södra Sverige,Free On Board - Incoterm
UK,UK up to 01/02/2020,07/11/2016,13/11/2016,19,"€152,95",TONNES,Feed wheat,UK Average,Price at farm gate
UK,UK up to 01/02/2020,07/11/2016,13/11/2016,19,"€156,47",TONNES,Milling wheat,UK Average,Price at farm gate
UK,UK up to 01/02/2020,07/11/2016,13/11/2016,19,"€140,91",TONNES,Feed barley,East Coast,Free On Board - Incoterm
UK,UK up to 01/02/2020,07/11/2016,13/11/2016,19,"€131,47",TONNES,Feed barley,UK Average,Price at farm gate
UK,UK up to 01/02/2020,07/11/2016,13/11/2016,19,"€158,52",TONNES,Feed wheat,East Coast,Free On Board - Incoterm
AT,Austria,26/09/2016,02/10/2016,13,"€117,00",TONNES,Feed barley,Wien,Departure from silo - after some storage - on truck or other transport means
AT,Austria,26/09/2016,02/10/2016,13,"€132,50",TONNES,Milling wheat,Wien,Departure from silo - after some storage - on truck or other transport means
AT,Austria,26/09/2016,02/10/2016,13,"€130,00",TONNES,Maize,Wien,Departure from silo - after some storage - on truck or other transport means
BE,Belgium,26/09/2016,02/10/2016,13,"€158,00",TONNES,Feed wheat,Antwerpen,Departure from farm or from production area - on truck or other transport means
BE,Belgium,26/09/2016,02/10/2016,13,"€169,00",TONNES,Milling wheat,Antwerpen,Departure from farm or from production area - on truck or other transport means
BE,Belgium,26/09/2016,02/10/2016,13,"€190,00",TONNES,Feed oats,Antwerpen,Departure from farm or from production area - on truck or other transport means
BE,Belgium,26/09/2016,02/10/2016,13,"€182,00",TONNES,Maize,Brussel - Bruxelles,Departure from farm or from production area - on truck or other transport means
BE,Belgium,26/09/2016,02/10/2016,13,"€145,00",TONNES,Feed barley,Antwerpen,Departure from farm or from production area - on truck or other transport means
BG,Bulgaria,26/09/2016,02/10/2016,13,"€117,60",TONNES,Feed barley,Burgas,Departure from farm or from production area - on truck or other transport means
BG,Bulgaria,26/09/2016,02/10/2016,13,"€127,82",TONNES,Milling wheat,Dobrich,Departure from farm or from production area - on truck or other transport means
BG,Bulgaria,26/09/2016,02/10/2016,13,"€135,49",TONNES,Maize,Pleven,Departure from farm or from production area - on truck or other transport means
HR,Croatia,26/09/2016,02/10/2016,13,"€129,13",TONNES,Milling wheat,Zagreb Depsilo,Departure from silo - after some storage - on truck or other transport means
HR,Croatia,26/09/2016,02/10/2016,13,"€122,47",TONNES,Maize,Zagreb Depsilo,Departure from silo - after some storage - on truck or other transport means
CY,Cyprus,26/09/2016,02/10/2016,13,"€169,00",TONNES,Feed barley,Larnaca,Departure from silo - after some storage - on truck or other transport means
CY,Cyprus,26/09/2016,02/10/2016,13,"€280,00",TONNES,Durum wheat,Lemesos,Departure from silo - after some storage - on truck or other transport means
CZ,Czechia,26/09/2016,02/10/2016,13,"€125,34",TONNES,Feed wheat,Praha (Delivered),Deliver to first customer - silo or processing plant - on truck or other transport means
CZ,Czechia,26/09/2016,02/10/2016,13,"€136,37",TONNES,Milling wheat,Praha (Delivered),Deliver to first customer - silo or processing plant - on truck or other transport means
FI,Finland,26/09/2016,02/10/2016,13,"€122,00",TONNES,Feed oats,Seinäjoki,Deliver to first customer - silo or processing plant - on truck or other transport means
FI,Finland,26/09/2016,02/10/2016,13,"€150,00",TONNES,Malting barley,Naantali,Delivered to port - grain delivered to a port silo by train or truck or barge
FI,Finland,26/09/2016,02/10/2016,13,"€143,67",TONNES,Milling wheat,Naantali,Delivered to port - grain delivered to a port silo by train or truck or barge
FI,Finland,26/09/2016,02/10/2016,13,"€109,75",TONNES,Feed barley,Naantali,Delivered to port - grain delivered to a port silo by train or truck or barge
FR,France,26/09/2016,02/10/2016,13,"€160,86",TONNES,Milling wheat,Rouen,Delivered to port - grain delivered to a port silo by train or truck or barge
FR,France,26/09/2016,02/10/2016,13,"€131,86",TONNES,Feed barley,Rouen,Delivered to port - grain delivered to a port silo by train or truck or barge
FR,France,26/09/2016,02/10/2016,13,"€178,86",TONNES,Malting barley,Creil,Free On Board - Incoterm
FR,France,26/09/2016,02/10/2016,13,"€178,86",TONNES,Malting barley,Creil,Free On Board - Incoterm
FR,France,26/09/2016,02/10/2016,13,"€178,86",TONNES,Malting barley,Creil,Free On Board - Incoterm
FR,France,26/09/2016,02/10/2016,13,"€147,86",TONNES,Feed wheat,Eure-et-Loir,Departure from silo - after some storage - on truck or other transport means
FR,France,26/09/2016,02/10/2016,13,"€178,86",TONNES,Malting barley,Creil,Free On Board - Incoterm
DE,Germany,26/09/2016,02/10/2016,13,"€157,00",TONNES,Feed wheat,Hamburg,Departure from silo - after some storage - on truck or other transport means
DE,Germany,26/09/2016,02/10/2016,13,"€163,00",TONNES,Maize,Hamburg,Departure from silo - after some storage - on truck or other transport means
DE,Germany,26/09/2016,02/10/2016,13,"€138,00",TONNES,Feed barley,Hamburg,Departure from silo - after some storage - on truck or other transport means
DE,Germany,26/09/2016,02/10/2016,13,"€145,00",TONNES,Milling rye,Hamburg,Departure from silo - after some storage - on truck or other transport means
DE,Germany,26/09/2016,02/10/2016,13,"€162,00",TONNES,Milling wheat,Hamburg,Departure from silo - after some storage - on truck or other transport means
EL,Greece,26/09/2016,02/10/2016,13,"€155,00",TONNES,Maize,Serres,Price at farm gate
HU,Hungary,26/09/2016,02/10/2016,13,"€126,67",TONNES,Maize,Budapest,"Delivered to a port silo, by train or truck or barge - grain exchange quotation"
HU,Hungary,26/09/2016,02/10/2016,13,"€120,18",TONNES,Feed barley,Budapest,"Delivered to a port silo, by train or truck or barge - grain exchange quotation"
HU,Hungary,26/09/2016,02/10/2016,13,"€129,92",TONNES,Feed wheat,Budapest,"Delivered to a port silo, by train or truck or barge - grain exchange quotation"
HU,Hungary,26/09/2016,02/10/2016,13,"€133,17",TONNES,Milling wheat,Budapest,"Delivered to a port silo, by train or truck or barge - grain exchange quotation"
IE,Ireland,26/09/2016,02/10/2016,13,"€161,00",TONNES,Feed wheat,Dublin/North East/Midlands,Deliver to first customer - silo or processing plant - on truck or other transport means
IE,Ireland,26/09/2016,02/10/2016,13,"€159,00",TONNES,Feed barley,Dublin/North East/Midlands,Deliver to first customer - silo or processing plant - on truck or other transport means
IT,Italy,26/09/2016,02/10/2016,13,"€166,00",TONNES,Maize,Bologna,Deliver to first customer - silo or processing plant - on truck or other transport means
IT,Italy,26/09/2016,02/10/2016,13,"€152,50",TONNES,Feed barley,Bologna,Deliver to first customer - silo or processing plant - on truck or other transport means
IT,Italy,26/09/2016,02/10/2016,13,"€162,00",TONNES,Milling wheat,Bologna,Deliver to first customer - silo or processing plant - on truck or other transport means
IT,Italy,26/09/2016,02/10/2016,13,"€199,50",TONNES,Durum wheat,Bologna,Deliver to first customer - silo or processing plant - on truck or other transport means
LV,Latvia,26/09/2016,02/10/2016,13,"€106,63",TONNES,Feed barley,Riga,Deliver to first customer - silo or processing plant - on truck or other transport means
LV,Latvia,26/09/2016,02/10/2016,13,"€123,52",TONNES,Feed wheat,Jelgava,Deliver to first customer - silo or processing plant - on truck or other transport means
