memberStateCode,memberStateName,beginDate,endDate,weekNumber,price,unit,pigClass
IE,Ireland,06/12/2021,12/12/2021,49,"€143,70",100 KG,Average S + E
IE,Ireland,06/12/2021,12/12/2021,49,"€143,47",100 KG,E
IT,Italy,06/12/2021,12/12/2021,49,"€192,19",100 KG,R
IT,Italy,06/12/2021,12/12/2021,49,"€56,60",P,Piglet
LV,Latvia,06/12/2021,12/12/2021,49,"€133,62",100 KG,S
LV,Latvia,06/12/2021,12/12/2021,49,"€136,56",100 KG,Average S + E
LV,Latvia,06/12/2021,12/12/2021,49,"€141,52",100 KG,E
LT,Lithuania,06/12/2021,12/12/2021,49,"€130,35",100 KG,S
LT,Lithuania,06/12/2021,12/12/2021,49,"€114,74",100 KG,R
LT,Lithuania,06/12/2021,12/12/2021,49,"€128,94",100 KG,E
LT,Lithuania,06/12/2021,12/12/2021,49,"€129,95",100 KG,Average S + E
LU,Luxembourg,06/12/2021,12/12/2021,49,"€132,63",100 KG,Average S + E
LU,Luxembourg,06/12/2021,12/12/2021,49,"€128,19",100 KG,E
LU,Luxembourg,06/12/2021,12/12/2021,49,"€135,05",100 KG,S
LU,Luxembourg,06/12/2021,12/12/2021,49,"€109,33",100 KG,R
NL,Netherlands,06/12/2021,12/12/2021,49,"€114,76",100 KG,S
NL,Netherlands,06/12/2021,12/12/2021,49,"€12,00",P,Piglet
NL,Netherlands,06/12/2021,12/12/2021,49,"€114,27",100 KG,Average S + E
NL,Netherlands,06/12/2021,12/12/2021,49,"€113,62",100 KG,E
PL,Poland,06/12/2021,12/12/2021,49,"€129,98",100 KG,S
PL,Poland,06/12/2021,12/12/2021,49,"€128,05",100 KG,E
PL,Poland,06/12/2021,12/12/2021,49,"€128,81",100 KG,Average S + E
PT,Portugal,06/12/2021,12/12/2021,49,"€131,00",100 KG,S
PT,Portugal,06/12/2021,12/12/2021,49,"€130,43",100 KG,Average S + E
PT,Portugal,06/12/2021,12/12/2021,49,"€130,00",100 KG,E
PT,Portugal,06/12/2021,12/12/2021,49,"€33,60",P,Piglet
RO,Romania,06/12/2021,12/12/2021,49,"€157,46",100 KG,E
RO,Romania,06/12/2021,12/12/2021,49,"€157,73",100 KG,Average S + E
RO,Romania,06/12/2021,12/12/2021,49,"€157,93",100 KG,S
SK,Slovakia,06/12/2021,12/12/2021,49,"€134,50",100 KG,E
SK,Slovakia,06/12/2021,12/12/2021,49,"€131,69",100 KG,S
SK,Slovakia,06/12/2021,12/12/2021,49,"€132,40",100 KG,Average S + E
SK,Slovakia,06/12/2021,12/12/2021,49,"€128,00",100 KG,R
SI,Slovenia,06/12/2021,12/12/2021,49,"€165,33",100 KG,Average S + E
SI,Slovenia,06/12/2021,12/12/2021,49,"€154,12",100 KG,E
SI,Slovenia,06/12/2021,12/12/2021,49,"€168,87",100 KG,S
ES,Spain,06/12/2021,12/12/2021,49,"€123,74",100 KG,R
ES,Spain,06/12/2021,12/12/2021,49,"€131,19",100 KG,S
ES,Spain,06/12/2021,12/12/2021,49,"€28,50",P,Piglet
ES,Spain,06/12/2021,12/12/2021,49,"€123,88",100 KG,E
ES,Spain,06/12/2021,12/12/2021,49,"€130,22",100 KG,Average S + E
SE,Sweden,06/12/2021,12/12/2021,49,"€81,47",P,Piglet
SE,Sweden,06/12/2021,12/12/2021,49,"€199,84",100 KG,Average S + E
SE,Sweden,06/12/2021,12/12/2021,49,"€198,76",100 KG,E
SE,Sweden,06/12/2021,12/12/2021,49,"€201,29",100 KG,S
AT,Austria,25/10/2021,31/10/2021,43,"€150,35",100 KG,E
AT,Austria,25/10/2021,31/10/2021,43,"€162,80",100 KG,S
AT,Austria,25/10/2021,31/10/2021,43,"€158,98",100 KG,Average S + E
BE,Belgium,25/10/2021,31/10/2021,43,"€119,95",100 KG,Average S + E
BE,Belgium,25/10/2021,31/10/2021,43,"€108,89",100 KG,E
BE,Belgium,25/10/2021,31/10/2021,43,"€121,60",100 KG,S
BE,Belgium,25/10/2021,31/10/2021,43,"€18,50",P,Piglet
BG,Bulgaria,25/10/2021,31/10/2021,43,"€176,86",100 KG,Average S + E
BG,Bulgaria,25/10/2021,31/10/2021,43,"€176,86",100 KG,E
HR,Croatia,25/10/2021,31/10/2021,43,"€43,07",P,Piglet
HR,Croatia,25/10/2021,31/10/2021,43,"€139,71",100 KG,S
HR,Croatia,25/10/2021,31/10/2021,43,"€138,51",100 KG,E
HR,Croatia,25/10/2021,31/10/2021,43,"€139,02",100 KG,Average S + E
CY,Cyprus,25/10/2021,31/10/2021,43,"€194,22",100 KG,Average S + E
CY,Cyprus,25/10/2021,31/10/2021,43,"€194,22",100 KG,E
CZ,Czechia,25/10/2021,31/10/2021,43,"€106,67",100 KG,R
CZ,Czechia,25/10/2021,31/10/2021,43,"€133,17",100 KG,S
CZ,Czechia,25/10/2021,31/10/2021,43,"€131,07",100 KG,Average S + E
CZ,Czechia,25/10/2021,31/10/2021,43,"€129,55",100 KG,E
DK,Denmark,25/10/2021,31/10/2021,43,"€134,27",100 KG,Average S + E
DK,Denmark,25/10/2021,31/10/2021,43,"€135,49",100 KG,S
DK,Denmark,25/10/2021,31/10/2021,43,"€130,12",100 KG,E
DK,Denmark,25/10/2021,31/10/2021,43,"€44,90",P,Piglet
EE,Estonia,25/10/2021,31/10/2021,43,"€143,71",100 KG,S
EE,Estonia,25/10/2021,31/10/2021,43,"€139,85",100 KG,Average S + E
EE,Estonia,25/10/2021,31/10/2021,43,"€136,18",100 KG,E
EU,European Union,25/10/2021,31/10/2021,43,"€131,21",100 KG,Average S + E
EU,European Union,25/10/2021,31/10/2021,43,"€128,52",100 KG,E
EU,European Union,25/10/2021,31/10/2021,43,"€28,88",P,Piglet
EU,European Union,25/10/2021,31/10/2021,43,"€132,55",100 KG,S
EU,European Union,25/10/2021,31/10/2021,43,"€175,98",100 KG,R
FI,Finland,25/10/2021,31/10/2021,43,"€35,84",P,Piglet
FI,Finland,25/10/2021,31/10/2021,43,"€161,35",100 KG,E
FI,Finland,25/10/2021,31/10/2021,43,"€165,07",100 KG,Average S + E
FI,Finland,25/10/2021,31/10/2021,43,"€169,60",100 KG,S
FR,France,25/10/2021,31/10/2021,43,"€139,00",100 KG,S
FR,France,25/10/2021,31/10/2021,43,"€137,28",100 KG,Average S + E
FR,France,25/10/2021,31/10/2021,43,"€132,00",100 KG,E
FR,France,25/10/2021,31/10/2021,43,"€26,00",P,Piglet
DE,Germany,25/10/2021,31/10/2021,43,"€129,27",100 KG,Average S + E
DE,Germany,25/10/2021,31/10/2021,43,"€127,53",100 KG,E
DE,Germany,25/10/2021,31/10/2021,43,"€101,57",100 KG,R
DE,Germany,25/10/2021,31/10/2021,43,"€130,28",100 KG,S
DE,Germany,25/10/2021,31/10/2021,43,"€22,10",P,Piglet
EL,Greece,25/10/2021,31/10/2021,43,"€162,63",100 KG,S
EL,Greece,25/10/2021,31/10/2021,43,"€162,63",100 KG,Average S + E
EL,Greece,25/10/2021,31/10/2021,43,"€162,63",100 KG,E
EL,Greece,25/10/2021,31/10/2021,43,"€162,63",100 KG,R
HU,Hungary,25/10/2021,31/10/2021,43,"€125,30",100 KG,E
HU,Hungary,25/10/2021,31/10/2021,43,"€127,89",100 KG,S
HU,Hungary,25/10/2021,31/10/2021,43,"€126,52",100 KG,Average S + E
IE,Ireland,25/10/2021,31/10/2021,43,"€146,38",100 KG,S
IE,Ireland,25/10/2021,31/10/2021,43,"€145,89",100 KG,Average S + E
IE,Ireland,25/10/2021,31/10/2021,43,"€145,76",100 KG,E
IT,Italy,25/10/2021,31/10/2021,43,"€186,82",100 KG,R
IT,Italy,25/10/2021,31/10/2021,43,"€53,87",P,Piglet
LV,Latvia,25/10/2021,31/10/2021,43,"€105,99",100 KG,S
LV,Latvia,25/10/2021,31/10/2021,43,"€102,07",100 KG,Average S + E
LV,Latvia,25/10/2021,31/10/2021,43,"€95,45",100 KG,E
LT,Lithuania,25/10/2021,31/10/2021,43,"€102,59",100 KG,S
LT,Lithuania,25/10/2021,31/10/2021,43,"€82,95",100 KG,R
LT,Lithuania,25/10/2021,31/10/2021,43,"€100,16",100 KG,E
LT,Lithuania,25/10/2021,31/10/2021,43,"€101,91",100 KG,Average S + E
LU,Luxembourg,25/10/2021,31/10/2021,43,"€132,66",100 KG,Average S + E
LU,Luxembourg,25/10/2021,31/10/2021,43,"€128,41",100 KG,E
LU,Luxembourg,25/10/2021,31/10/2021,43,"€134,98",100 KG,S
LU,Luxembourg,25/10/2021,31/10/2021,43,"€113,26",100 KG,R
NL,Netherlands,25/10/2021,31/10/2021,43,"€115,00",100 KG,S
NL,Netherlands,25/10/2021,31/10/2021,43,"€9,25",P,Piglet
NL,Netherlands,25/10/2021,31/10/2021,43,"€114,51",100 KG,Average S + E
NL,Netherlands,25/10/2021,31/10/2021,43,"€113,86",100 KG,E
PL,Poland,25/10/2021,31/10/2021,43,"€117,98",100 KG,S
PL,Poland,25/10/2021,31/10/2021,43,"€116,23",100 KG,E
PL,Poland,25/10/2021,31/10/2021,43,"€116,92",100 KG,Average S + E
PT,Portugal,25/10/2021,31/10/2021,43,"€131,17",100 KG,S
PT,Portugal,25/10/2021,31/10/2021,43,"€130,90",100 KG,Average S + E
PT,Portugal,25/10/2021,31/10/2021,43,"€130,69",100 KG,E
PT,Portugal,25/10/2021,31/10/2021,43,"€33,60",P,Piglet
RO,Romania,25/10/2021,31/10/2021,43,"€139,27",100 KG,E
RO,Romania,25/10/2021,31/10/2021,43,"€139,43",100 KG,Average S + E
RO,Romania,25/10/2021,31/10/2021,43,"€139,54",100 KG,S
SK,Slovakia,25/10/2021,31/10/2021,43,"€131,61",100 KG,E
SK,Slovakia,25/10/2021,31/10/2021,43,"€129,19",100 KG,S
SK,Slovakia,25/10/2021,31/10/2021,43,"€129,80",100 KG,Average S + E
SK,Slovakia,25/10/2021,31/10/2021,43,"€126,21",100 KG,R
SI,Slovenia,25/10/2021,31/10/2021,43,"€169,25",100 KG,Average S + E
SI,Slovenia,25/10/2021,31/10/2021,43,"€160,34",100 KG,E
SI,Slovenia,25/10/2021,31/10/2021,43,"€172,07",100 KG,S
ES,Spain,25/10/2021,31/10/2021,43,"€121,52",100 KG,R
ES,Spain,25/10/2021,31/10/2021,43,"€134,19",100 KG,S
ES,Spain,25/10/2021,31/10/2021,43,"€23,63",P,Piglet
ES,Spain,25/10/2021,31/10/2021,43,"€128,52",100 KG,E
ES,Spain,25/10/2021,31/10/2021,43,"€133,44",100 KG,Average S + E
SE,Sweden,25/10/2021,31/10/2021,43,"€83,08",P,Piglet
SE,Sweden,25/10/2021,31/10/2021,43,"€205,47",100 KG,Average S + E
SE,Sweden,25/10/2021,31/10/2021,43,"€204,36",100 KG,E
SE,Sweden,25/10/2021,31/10/2021,43,"€206,97",100 KG,S
AT,Austria,13/09/2021,19/09/2021,37,"€157,55",100 KG,E
AT,Austria,13/09/2021,19/09/2021,37,"€169,79",100 KG,S
AT,Austria,13/09/2021,19/09/2021,37,"€166,04",100 KG,Average S + E
BE,Belgium,13/09/2021,19/09/2021,37,"€126,07",100 KG,Average S + E
BE,Belgium,13/09/2021,19/09/2021,37,"€116,61",100 KG,E
BE,Belgium,13/09/2021,19/09/2021,37,"€127,48",100 KG,S
BE,Belgium,13/09/2021,19/09/2021,37,"€21,50",P,Piglet
BG,Bulgaria,13/09/2021,19/09/2021,37,"€178,41",100 KG,Average S + E
BG,Bulgaria,13/09/2021,19/09/2021,37,"€178,41",100 KG,E
HR,Croatia,13/09/2021,19/09/2021,37,"€45,38",P,Piglet
HR,Croatia,13/09/2021,19/09/2021,37,"€146,28",100 KG,S
HR,Croatia,13/09/2021,19/09/2021,37,"€142,01",100 KG,E
HR,Croatia,13/09/2021,19/09/2021,37,"€143,83",100 KG,Average S + E
CY,Cyprus,13/09/2021,19/09/2021,37,"€196,38",100 KG,Average S + E
CY,Cyprus,13/09/2021,19/09/2021,37,"€196,38",100 KG,E
CZ,Czechia,13/09/2021,19/09/2021,37,"€105,66",100 KG,R
CZ,Czechia,13/09/2021,19/09/2021,37,"€135,68",100 KG,S
CZ,Czechia,13/09/2021,19/09/2021,37,"€133,87",100 KG,Average S + E
CZ,Czechia,13/09/2021,19/09/2021,37,"€132,56",100 KG,E
DK,Denmark,13/09/2021,19/09/2021,37,"€146,19",100 KG,Average S + E
DK,Denmark,13/09/2021,19/09/2021,37,"€149,68",100 KG,S
DK,Denmark,13/09/2021,19/09/2021,37,"€134,34",100 KG,E
DK,Denmark,13/09/2021,19/09/2021,37,"€46,66",P,Piglet
EE,Estonia,13/09/2021,19/09/2021,37,"€151,00",100 KG,S
EE,Estonia,13/09/2021,19/09/2021,37,"€149,20",100 KG,Average S + E
EE,Estonia,13/09/2021,19/09/2021,37,"€147,48",100 KG,E
EU,European Union,13/09/2021,19/09/2021,37,"€142,04",100 KG,Average S + E
EU,European Union,13/09/2021,19/09/2021,37,"€136,93",100 KG,E
EU,European Union,13/09/2021,19/09/2021,37,"€31,70",P,Piglet
EU,European Union,13/09/2021,19/09/2021,37,"€144,58",100 KG,S
EU,European Union,13/09/2021,19/09/2021,37,"€188,96",100 KG,R
FI,Finland,13/09/2021,19/09/2021,37,"€36,04",P,Piglet
FI,Finland,13/09/2021,19/09/2021,37,"€159,90",100 KG,E
FI,Finland,13/09/2021,19/09/2021,37,"€164,06",100 KG,Average S + E
FI,Finland,13/09/2021,19/09/2021,37,"€169,11",100 KG,S
FR,France,13/09/2021,19/09/2021,37,"€31,75",P,Piglet
FR,France,13/09/2021,19/09/2021,37,"€154,00",100 KG,S
FR,France,13/09/2021,19/09/2021,37,"€152,03",100 KG,Average S + E
FR,France,13/09/2021,19/09/2021,37,"€146,00",100 KG,E
DE,Germany,13/09/2021,19/09/2021,37,"€134,45",100 KG,Average S + E
DE,Germany,13/09/2021,19/09/2021,37,"€132,60",100 KG,E
DE,Germany,13/09/2021,19/09/2021,37,"€102,85",100 KG,R
DE,Germany,13/09/2021,19/09/2021,37,"€135,52",100 KG,S
DE,Germany,13/09/2021,19/09/2021,37,"€24,20",P,Piglet
EL,Greece,13/09/2021,19/09/2021,37,"€169,13",100 KG,S
EL,Greece,13/09/2021,19/09/2021,37,"€169,13",100 KG,Average S + E
EL,Greece,13/09/2021,19/09/2021,37,"€169,13",100 KG,E
EL,Greece,13/09/2021,19/09/2021,37,"€169,13",100 KG,R
HU,Hungary,13/09/2021,19/09/2021,37,"€36,05",P,Piglet
HU,Hungary,13/09/2021,19/09/2021,37,"€136,67",100 KG,S
HU,Hungary,13/09/2021,19/09/2021,37,"€132,19",100 KG,E
HU,Hungary,13/09/2021,19/09/2021,37,"€134,30",100 KG,Average S + E
IE,Ireland,13/09/2021,19/09/2021,37,"€152,43",100 KG,S
IE,Ireland,13/09/2021,19/09/2021,37,"€151,70",100 KG,Average S + E
IE,Ireland,13/09/2021,19/09/2021,37,"€151,51",100 KG,E
IT,Italy,13/09/2021,19/09/2021,37,"€199,76",100 KG,R
IT,Italy,13/09/2021,19/09/2021,37,"€61,02",P,Piglet
LV,Latvia,13/09/2021,19/09/2021,37,"€139,89",100 KG,S
LV,Latvia,13/09/2021,19/09/2021,37,"€19,60",P,Piglet
LV,Latvia,13/09/2021,19/09/2021,37,"€138,66",100 KG,Average S + E
LV,Latvia,13/09/2021,19/09/2021,37,"€136,59",100 KG,E
LT,Lithuania,13/09/2021,19/09/2021,37,"€139,17",100 KG,S
LT,Lithuania,13/09/2021,19/09/2021,37,"€122,02",100 KG,R
LT,Lithuania,13/09/2021,19/09/2021,37,"€137,67",100 KG,E
LT,Lithuania,13/09/2021,19/09/2021,37,"€138,75",100 KG,Average S + E
LU,Luxembourg,13/09/2021,19/09/2021,37,"€136,73",100 KG,Average S + E
LU,Luxembourg,13/09/2021,19/09/2021,37,"€132,14",100 KG,E
LU,Luxembourg,13/09/2021,19/09/2021,37,"€139,24",100 KG,S
LU,Luxembourg,13/09/2021,19/09/2021,37,"€117,49",100 KG,R
NL,Netherlands,13/09/2021,19/09/2021,37,"€119,42",100 KG,S
NL,Netherlands,13/09/2021,19/09/2021,37,"€12,50",P,Piglet
NL,Netherlands,13/09/2021,19/09/2021,37,"€118,93",100 KG,Average S + E
NL,Netherlands,13/09/2021,19/09/2021,37,"€118,28",100 KG,E
PL,Poland,13/09/2021,19/09/2021,37,"€126,23",100 KG,S
PL,Poland,13/09/2021,19/09/2021,37,"€124,95",100 KG,E
PL,Poland,13/09/2021,19/09/2021,37,"€125,45",100 KG,Average S + E
PT,Portugal,13/09/2021,19/09/2021,37,"€152,00",100 KG,S
PT,Portugal,13/09/2021,19/09/2021,37,"€151,43",100 KG,Average S + E
PT,Portugal,13/09/2021,19/09/2021,37,"€151,00",100 KG,E
PT,Portugal,13/09/2021,19/09/2021,37,"€39,00",P,Piglet
RO,Romania,13/09/2021,19/09/2021,37,"€167,76",100 KG,Average S + E
RO,Romania,13/09/2021,19/09/2021,37,"€169,35",100 KG,S
RO,Romania,13/09/2021,19/09/2021,37,"€165,51",100 KG,E
SK,Slovakia,13/09/2021,19/09/2021,37,"€140,03",100 KG,E
SK,Slovakia,13/09/2021,19/09/2021,37,"€138,07",100 KG,S
SK,Slovakia,13/09/2021,19/09/2021,37,"€138,56",100 KG,Average S + E
SK,Slovakia,13/09/2021,19/09/2021,37,"€134,92",100 KG,R
SI,Slovenia,13/09/2021,19/09/2021,37,"€174,25",100 KG,Average S + E
SI,Slovenia,13/09/2021,19/09/2021,37,"€164,79",100 KG,E
SI,Slovenia,13/09/2021,19/09/2021,37,"€177,24",100 KG,S
ES,Spain,13/09/2021,19/09/2021,37,"€153,68",100 KG,S
ES,Spain,13/09/2021,19/09/2021,37,"€152,85",100 KG,Average S + E
ES,Spain,13/09/2021,19/09/2021,37,"€147,44",100 KG,E
ES,Spain,13/09/2021,19/09/2021,37,"€25,56",P,Piglet
ES,Spain,13/09/2021,19/09/2021,37,"€144,27",100 KG,R
SE,Sweden,13/09/2021,19/09/2021,37,"€81,58",P,Piglet
SE,Sweden,13/09/2021,19/09/2021,37,"€202,97",100 KG,S
SE,Sweden,13/09/2021,19/09/2021,37,"€201,50",100 KG,Average S + E
SE,Sweden,13/09/2021,19/09/2021,37,"€200,41",100 KG,E
AT,Austria,02/08/2021,08/08/2021,31,"€166,49",100 KG,E
AT,Austria,02/08/2021,08/08/2021,31,"€178,32",100 KG,S
AT,Austria,02/08/2021,08/08/2021,31,"€174,69",100 KG,Average S + E
BE,Belgium,02/08/2021,08/08/2021,31,"€138,47",100 KG,Average S + E
BE,Belgium,02/08/2021,08/08/2021,31,"€128,64",100 KG,E
BE,Belgium,02/08/2021,08/08/2021,31,"€139,93",100 KG,S
BE,Belgium,02/08/2021,08/08/2021,31,"€28,50",P,Piglet
BG,Bulgaria,02/08/2021,08/08/2021,31,"€181,49",100 KG,Average S + E
BG,Bulgaria,02/08/2021,08/08/2021,31,"€181,49",100 KG,E
HR,Croatia,02/08/2021,08/08/2021,31,"€46,57",P,Piglet
HR,Croatia,02/08/2021,08/08/2021,31,"€143,48",100 KG,S
HR,Croatia,02/08/2021,08/08/2021,31,"€145,88",100 KG,E
HR,Croatia,02/08/2021,08/08/2021,31,"€144,86",100 KG,Average S + E
CY,Cyprus,02/08/2021,08/08/2021,31,"€196,60",100 KG,Average S + E
CY,Cyprus,02/08/2021,08/08/2021,31,"€196,60",100 KG,E
CZ,Czechia,02/08/2021,08/08/2021,31,"€119,69",100 KG,R
CZ,Czechia,02/08/2021,08/08/2021,31,"€147,55",100 KG,S
CZ,Czechia,02/08/2021,08/08/2021,31,"€145,54",100 KG,Average S + E
CZ,Czechia,02/08/2021,08/08/2021,31,"€144,09",100 KG,E
DK,Denmark,02/08/2021,08/08/2021,31,"€156,17",100 KG,Average S + E
DK,Denmark,02/08/2021,08/08/2021,31,"€151,80",100 KG,E
DK,Denmark,02/08/2021,08/08/2021,31,"€55,40",P,Piglet
DK,Denmark,02/08/2021,08/08/2021,31,"€157,45",100 KG,S
EE,Estonia,02/08/2021,08/08/2021,31,"€153,26",100 KG,S
EE,Estonia,02/08/2021,08/08/2021,31,"€151,55",100 KG,Average S + E
EE,Estonia,02/08/2021,08/08/2021,31,"€149,93",100 KG,E
EU,European Union,02/08/2021,08/08/2021,31,"€39,35",P,Piglet
EU,European Union,02/08/2021,08/08/2021,31,"€154,30",100 KG,S
EU,European Union,02/08/2021,08/08/2021,31,"€167,82",100 KG,R
EU,European Union,02/08/2021,08/08/2021,31,"€148,50",100 KG,E
EU,European Union,02/08/2021,08/08/2021,31,"€152,37",100 KG,Average S + E
FI,Finland,02/08/2021,08/08/2021,31,"€165,64",100 KG,S
FI,Finland,02/08/2021,08/08/2021,31,"€161,39",100 KG,Average S + E
FI,Finland,02/08/2021,08/08/2021,31,"€157,90",100 KG,E
FI,Finland,02/08/2021,08/08/2021,31,"€37,17",P,Piglet
FR,France,02/08/2021,08/08/2021,31,"€36,50",P,Piglet
FR,France,02/08/2021,08/08/2021,31,"€147,00",100 KG,E
FR,France,02/08/2021,08/08/2021,31,"€152,28",100 KG,Average S + E
FR,France,02/08/2021,08/08/2021,31,"€154,00",100 KG,S
DE,Germany,02/08/2021,08/08/2021,31,"€40,00",P,Piglet
DE,Germany,02/08/2021,08/08/2021,31,"€116,18",100 KG,R
DE,Germany,02/08/2021,08/08/2021,31,"€145,45",100 KG,E
DE,Germany,02/08/2021,08/08/2021,31,"€148,82",100 KG,S
DE,Germany,02/08/2021,08/08/2021,31,"€147,58",100 KG,Average S + E
EL,Greece,02/08/2021,08/08/2021,31,"€175,50",100 KG,R
EL,Greece,02/08/2021,08/08/2021,31,"€175,50",100 KG,E
EL,Greece,02/08/2021,08/08/2021,31,"€175,50",100 KG,Average S + E
EL,Greece,02/08/2021,08/08/2021,31,"€175,50",100 KG,S
IE,Ireland,02/08/2021,08/08/2021,31,"€160,20",100 KG,S
IE,Ireland,02/08/2021,08/08/2021,31,"€159,53",100 KG,Average S + E
IE,Ireland,02/08/2021,08/08/2021,31,"€159,36",100 KG,E
IT,Italy,02/08/2021,08/08/2021,31,"€71,72",P,Piglet
IT,Italy,02/08/2021,08/08/2021,31,"€172,95",100 KG,R
LV,Latvia,02/08/2021,08/08/2021,31,"€142,09",100 KG,S
LV,Latvia,02/08/2021,08/08/2021,31,"€143,73",100 KG,Average S + E
LV,Latvia,02/08/2021,08/08/2021,31,"€27,00",P,Piglet
LV,Latvia,02/08/2021,08/08/2021,31,"€146,51",100 KG,E
LT,Lithuania,02/08/2021,08/08/2021,31,"€142,22",100 KG,S
LT,Lithuania,02/08/2021,08/08/2021,31,"€127,62",100 KG,R
LT,Lithuania,02/08/2021,08/08/2021,31,"€140,30",100 KG,E
LT,Lithuania,02/08/2021,08/08/2021,31,"€141,68",100 KG,Average S + E
LU,Luxembourg,02/08/2021,08/08/2021,31,"€142,37",100 KG,E
LU,Luxembourg,02/08/2021,08/08/2021,31,"€147,34",100 KG,Average S + E
LU,Luxembourg,02/08/2021,08/08/2021,31,"€150,06",100 KG,S
LU,Luxembourg,02/08/2021,08/08/2021,31,"€121,50",100 KG,R
NL,Netherlands,02/08/2021,08/08/2021,31,"€129,53",100 KG,Average S + E
NL,Netherlands,02/08/2021,08/08/2021,31,"€128,88",100 KG,E
NL,Netherlands,02/08/2021,08/08/2021,31,"€130,02",100 KG,S
NL,Netherlands,02/08/2021,08/08/2021,31,"€20,50",P,Piglet
PL,Poland,02/08/2021,08/08/2021,31,"€147,94",100 KG,E
PL,Poland,02/08/2021,08/08/2021,31,"€148,28",100 KG,Average S + E
PL,Poland,02/08/2021,08/08/2021,31,"€148,81",100 KG,S
PT,Portugal,02/08/2021,08/08/2021,31,"€42,00",P,Piglet
