memberStateCode,memberStateName,beginDate,endDate,weekNumber,price,unit,category,productCode
DK,Denmark,01/12/2014,07/12/2014,49,€251.60,€/100Kg,Cows,D O2
DK,Denmark,01/12/2014,07/12/2014,49,€288.83,€/100Kg,Heifers,E O4
DK,Denmark,01/12/2014,07/12/2014,49,€392.86,€/100Kg,Young bulls,A U3
DK,Denmark,01/12/2014,07/12/2014,49,€308.59,€/100Kg,Heifers,E R2
DK,Denmark,01/12/2014,07/12/2014,49,€333.05,€/100Kg,Heifers,E U2
DK,Denmark,01/12/2014,07/12/2014,49,€378.61,€/100Kg,Young cattle,Z R3
DK,Denmark,01/12/2014,07/12/2014,49,€313.16,€/100Kg,Steers,C R3
DK,Denmark,01/12/2014,07/12/2014,49,€267.19,€/100Kg,Heifers,E O2
DK,Denmark,01/12/2014,07/12/2014,49,€402.53,€/100Kg,Young cattle,Z U3
DK,Denmark,01/12/2014,07/12/2014,49,€218.27,€/100Kg,Cows,D P2
DK,Denmark,01/12/2014,07/12/2014,49,€288.56,€/100Kg,Cows,D R3
DK,Denmark,01/12/2014,07/12/2014,49,€340.58,€/100Kg,Heifers,E R3
DK,Denmark,01/12/2014,07/12/2014,49,€406.43,€/100Kg,Steers,C U3
DK,Denmark,01/12/2014,07/12/2014,49,€399.17,€/100Kg,Young cattle,Z U2
DK,Denmark,01/12/2014,07/12/2014,49,€391.78,€/100Kg,Young bulls,A U2
DK,Denmark,01/12/2014,07/12/2014,49,€273.51,€/100Kg,Cows,D O3
DK,Denmark,01/12/2014,07/12/2014,49,€380.22,€/100Kg,Young bulls,A R2
DK,Denmark,01/12/2014,07/12/2014,49,€292.59,€/100Kg,Heifers,E O3
DK,Denmark,01/12/2014,07/12/2014,49,€379.01,€/100Kg,Young cattle,Z R2
DK,Denmark,01/12/2014,07/12/2014,49,€340.58,€/100Kg,Young bulls,A O2
DK,Denmark,01/12/2014,07/12/2014,49,€381.03,€/100Kg,Young bulls,A R3
DK,Denmark,01/12/2014,07/12/2014,49,€321.22,€/100Kg,Steers,C O4
DK,Denmark,01/12/2014,07/12/2014,49,€281.44,€/100Kg,Cows,D O4
DK,Denmark,01/12/2014,07/12/2014,49,€331.97,€/100Kg,Heifers,E R4
DK,Denmark,01/12/2014,07/12/2014,49,€377.56,€/100Kg,Adult male indicative price,ACZ URO
EE,Estonia,01/12/2014,07/12/2014,49,€257.14,€/100Kg,Heifers,E R4
EE,Estonia,01/12/2014,07/12/2014,49,€307.14,€/100Kg,Young bulls,A R3
EE,Estonia,01/12/2014,07/12/2014,49,€329.59,€/100Kg,Young bulls,A U3
EE,Estonia,01/12/2014,07/12/2014,49,€194.84,€/100Kg,Cows,D O4
EE,Estonia,01/12/2014,07/12/2014,49,€214.29,€/100Kg,Heifers,E U3
EE,Estonia,01/12/2014,07/12/2014,49,€189.42,€/100Kg,Cows,D O2
EE,Estonia,01/12/2014,07/12/2014,49,€298.19,€/100Kg,Adult male indicative price,ACZ URO
EE,Estonia,01/12/2014,07/12/2014,49,€188.78,€/100Kg,Bulls,B R3
EE,Estonia,01/12/2014,07/12/2014,49,€237.19,€/100Kg,Heifers,E R3
EE,Estonia,01/12/2014,07/12/2014,49,€219.39,€/100Kg,Young cattle,Z O2
EE,Estonia,01/12/2014,07/12/2014,49,€220.41,€/100Kg,Young cattle,Z R2
EE,Estonia,01/12/2014,07/12/2014,49,€192.46,€/100Kg,Cows,D O3
EE,Estonia,01/12/2014,07/12/2014,49,€175.47,€/100Kg,Cows,D P2
EE,Estonia,01/12/2014,07/12/2014,49,€194.90,€/100Kg,Cows,D R4
EE,Estonia,01/12/2014,07/12/2014,49,€291.84,€/100Kg,Young cattle,Z O3
EE,Estonia,01/12/2014,07/12/2014,49,€227.95,€/100Kg,Young bulls,A O3
EE,Estonia,01/12/2014,07/12/2014,49,€188.38,€/100Kg,Cows,D P3
EE,Estonia,01/12/2014,07/12/2014,49,€188.85,€/100Kg,Heifers,E O4
EE,Estonia,01/12/2014,07/12/2014,49,€322.38,€/100Kg,Heifers,E U2
EE,Estonia,01/12/2014,07/12/2014,49,€221.42,€/100Kg,Young bulls,A O2
EE,Estonia,01/12/2014,07/12/2014,49,€184.82,€/100Kg,Heifers,E O2
EE,Estonia,01/12/2014,07/12/2014,49,€214.95,€/100Kg,Heifers,E O3
EU,European Union,01/12/2014,07/12/2014,49,€381.88,€/100Kg,Heifers,E R3
EU,European Union,01/12/2014,07/12/2014,49,€261.77,€/100Kg,Cows,D O3
EU,European Union,01/12/2014,07/12/2014,49,€340.07,€/100Kg,Cows,D R3
EU,European Union,01/12/2014,07/12/2014,49,€372.26,€/100Kg,Heifers,E R4
EU,European Union,01/12/2014,07/12/2014,49,€308.78,€/100Kg,Heifers,E O3
EU,European Union,01/12/2014,07/12/2014,49,€349.23,€/100Kg,Young cattle,Z O2
EU,European Union,01/12/2014,07/12/2014,49,€408.11,€/100Kg,Young cattle,Z U2
EU,European Union,01/12/2014,07/12/2014,49,€325.93,€/100Kg,Heifers,E O4
EU,European Union,01/12/2014,07/12/2014,49,€369.37,€/100Kg,Heifers,E R2
EU,European Union,01/12/2014,07/12/2014,49,€377.00,€/100Kg,Young cattle,Z R2
EU,European Union,01/12/2014,07/12/2014,49,€373.60,€/100Kg,Steers,C R4
EU,European Union,01/12/2014,07/12/2014,49,€402.13,€/100Kg,Young bulls,A U2
EU,European Union,01/12/2014,07/12/2014,49,€396.31,€/100Kg,Steers,C U2
EU,European Union,01/12/2014,07/12/2014,49,€300.77,€/100Kg,Heifers,E O2
EU,European Union,01/12/2014,07/12/2014,49,€542.50,€/100Kg,Calves slaughtered <8M,CALVES-LT8MONTHS
EU,European Union,01/12/2014,07/12/2014,49,€365.59,€/100Kg,Young bulls,A R3
EU,European Union,01/12/2014,07/12/2014,49,€385.71,€/100Kg,Young bulls,A U3
EU,European Union,01/12/2014,07/12/2014,49,€265.19,€/100Kg,Cows,D O4
EU,European Union,01/12/2014,07/12/2014,49,€336.83,€/100Kg,Steers,C O3
EU,European Union,01/12/2014,07/12/2014,49,€242.90,€/100Kg,Cows,D P3
EU,European Union,01/12/2014,07/12/2014,49,€350.76,€/100Kg,Steers,C O4
EU,European Union,01/12/2014,07/12/2014,49,€384.11,€/100Kg,Steers,C U4
EU,European Union,01/12/2014,07/12/2014,49,€426.59,€/100Kg,Heifers,E U3
EU,European Union,01/12/2014,07/12/2014,49,€365.79,€/100Kg,Young cattle,Z R3
EU,European Union,01/12/2014,07/12/2014,49,€367.87,€/100Kg,Young bulls,A R2
EU,European Union,01/12/2014,07/12/2014,49,€308.60,€/100Kg,Bulls,B R3
EU,European Union,01/12/2014,07/12/2014,49,€299.44,€/100Kg,Cows,D R4
EU,European Union,01/12/2014,07/12/2014,49,€351.16,€/100Kg,Young cattle,Z O3
EU,European Union,01/12/2014,07/12/2014,49,€319.99,€/100Kg,Young bulls,A O2
EU,European Union,01/12/2014,07/12/2014,49,€399.71,€/100Kg,Steers,C U3
EU,European Union,01/12/2014,07/12/2014,49,€241.73,€/100Kg,Cows,D O2
EU,European Union,01/12/2014,07/12/2014,49,€204.44,€/100Kg,Cows,D P2
EU,European Union,01/12/2014,07/12/2014,49,€326.10,€/100Kg,Young bulls,A O3
EU,European Union,01/12/2014,07/12/2014,49,€445.69,€/100Kg,Heifers,E U2
EU,European Union,01/12/2014,07/12/2014,49,€387.76,€/100Kg,Young cattle,Z U3
EU,European Union,01/12/2014,07/12/2014,49,€368.99,€/100Kg,Adult male indicative price,ACZ URO
EU,European Union,01/12/2014,07/12/2014,49,€378.54,€/100Kg,Steers,C R3
EU+UK,European Union + UK,01/12/2014,07/12/2014,49,€389.44,€/100Kg,Heifers,E R3
EU+UK,European Union + UK,01/12/2014,07/12/2014,49,€435.22,€/100Kg,Steers,C U3
EU+UK,European Union + UK,01/12/2014,07/12/2014,49,€391.14,€/100Kg,Heifers,E O4
EU+UK,European Union + UK,01/12/2014,07/12/2014,49,€408.34,€/100Kg,Young cattle,Z U2
EU+UK,European Union + UK,01/12/2014,07/12/2014,49,€387.76,€/100Kg,Young cattle,Z U3
EU+UK,European Union + UK,01/12/2014,07/12/2014,49,€451.33,€/100Kg,Steers,C U4
EU+UK,European Union + UK,01/12/2014,07/12/2014,49,€402.82,€/100Kg,Young bulls,A U2
EU+UK,European Union + UK,01/12/2014,07/12/2014,49,€372.36,€/100Kg,Steers,C O3
EU+UK,European Union + UK,01/12/2014,07/12/2014,49,€243.53,€/100Kg,Cows,D P3
EU+UK,European Union + UK,01/12/2014,07/12/2014,49,€387.84,€/100Kg,Young bulls,A U3
EU+UK,European Union + UK,01/12/2014,07/12/2014,49,€323.59,€/100Kg,Young bulls,A O2
EU+UK,European Union + UK,01/12/2014,07/12/2014,49,€206.06,€/100Kg,Cows,D P2
EU+UK,European Union + UK,01/12/2014,07/12/2014,49,€420.33,€/100Kg,Heifers,E R4
EU+UK,European Union + UK,01/12/2014,07/12/2014,49,€377.37,€/100Kg,Young cattle,Z R2
EU+UK,European Union + UK,01/12/2014,07/12/2014,49,€369.24,€/100Kg,Young bulls,A R2
EU+UK,European Union + UK,01/12/2014,07/12/2014,49,€243.20,€/100Kg,Cows,D O2
EU+UK,European Union + UK,01/12/2014,07/12/2014,49,€273.95,€/100Kg,Cows,D O4
EU+UK,European Union + UK,01/12/2014,07/12/2014,49,€329.12,€/100Kg,Heifers,E O3
EU+UK,European Union + UK,01/12/2014,07/12/2014,49,€446.32,€/100Kg,Heifers,E U2
EU+UK,European Union + UK,01/12/2014,07/12/2014,49,€308.60,€/100Kg,Bulls,B R3
EU+UK,European Union + UK,01/12/2014,07/12/2014,49,€373.94,€/100Kg,Heifers,E R2
EU+UK,European Union + UK,01/12/2014,07/12/2014,49,€349.51,€/100Kg,Young cattle,Z O2
EU+UK,European Union + UK,01/12/2014,07/12/2014,49,€365.79,€/100Kg,Young cattle,Z R3
EU+UK,European Union + UK,01/12/2014,07/12/2014,49,€339.69,€/100Kg,Cows,D R3
EU+UK,European Union + UK,01/12/2014,07/12/2014,49,€375.67,€/100Kg,Adult male indicative price,ACZ URO
EU+UK,European Union + UK,01/12/2014,07/12/2014,49,€429.45,€/100Kg,Heifers,E U3
EU+UK,European Union + UK,01/12/2014,07/12/2014,49,€411.89,€/100Kg,Steers,C O4
EU+UK,European Union + UK,01/12/2014,07/12/2014,49,€263.72,€/100Kg,Cows,D O3
EU+UK,European Union + UK,01/12/2014,07/12/2014,49,€305.00,€/100Kg,Cows,D R4
EU+UK,European Union + UK,01/12/2014,07/12/2014,49,€542.50,€/100Kg,Calves slaughtered <8M,CALVES-LT8MONTHS
EU+UK,European Union + UK,01/12/2014,07/12/2014,49,€368.39,€/100Kg,Young bulls,A R3
EU+UK,European Union + UK,01/12/2014,07/12/2014,49,€309.78,€/100Kg,Heifers,E O2
EU+UK,European Union + UK,01/12/2014,07/12/2014,49,€331.17,€/100Kg,Young bulls,A O3
EU+UK,European Union + UK,01/12/2014,07/12/2014,49,€410.48,€/100Kg,Steers,C R3
EU+UK,European Union + UK,01/12/2014,07/12/2014,49,€351.16,€/100Kg,Young cattle,Z O3
EU+UK,European Union + UK,01/12/2014,07/12/2014,49,€438.84,€/100Kg,Steers,C R4
EU+UK,European Union + UK,01/12/2014,07/12/2014,49,€433.89,€/100Kg,Steers,C U2
FI,Finland,01/12/2014,07/12/2014,49,€239.95,€/100Kg,Cows,D O3
FI,Finland,01/12/2014,07/12/2014,49,€222.79,€/100Kg,Cows,D O4
FI,Finland,01/12/2014,07/12/2014,49,€427.05,€/100Kg,Young bulls,A U3
FI,Finland,01/12/2014,07/12/2014,49,€246.17,€/100Kg,Cows,D O2
FI,Finland,01/12/2014,07/12/2014,49,€380.63,€/100Kg,Heifers,E U3
FI,Finland,01/12/2014,07/12/2014,49,€396.68,€/100Kg,Young bulls,A R3
FI,Finland,01/12/2014,07/12/2014,49,€339.15,€/100Kg,Heifers,E R2
FI,Finland,01/12/2014,07/12/2014,49,€346.15,€/100Kg,Heifers,E R4
FI,Finland,01/12/2014,07/12/2014,49,€295.77,€/100Kg,Heifers,E O3
FI,Finland,01/12/2014,07/12/2014,49,€280.71,€/100Kg,Heifers,E O4
FI,Finland,01/12/2014,07/12/2014,49,€357.38,€/100Kg,Heifers,E R3
FI,Finland,01/12/2014,07/12/2014,49,€224.32,€/100Kg,Cows,D P2
FI,Finland,01/12/2014,07/12/2014,49,€392.56,€/100Kg,Adult male indicative price,ACZ URO
FI,Finland,01/12/2014,07/12/2014,49,€296.73,€/100Kg,Cows,D R3
FI,Finland,01/12/2014,07/12/2014,49,€296.02,€/100Kg,Heifers,E O2
FI,Finland,01/12/2014,07/12/2014,49,€392.67,€/100Kg,Young bulls,A R2
FI,Finland,01/12/2014,07/12/2014,49,€431.53,€/100Kg,Young bulls,A U2
FI,Finland,01/12/2014,07/12/2014,49,€352.32,€/100Kg,Young bulls,A O2
FI,Finland,01/12/2014,07/12/2014,49,€363.98,€/100Kg,Young bulls,A O3
FI,Finland,01/12/2014,07/12/2014,49,€224.11,€/100Kg,Cows,D P3
FR,France,01/12/2014,07/12/2014,49,€313.00,€/100Kg,Heifers,E O3
FR,France,01/12/2014,07/12/2014,49,€355.00,€/100Kg,Steers,C R4
FR,France,01/12/2014,07/12/2014,49,€466.00,€/100Kg,Heifers,E U3
FR,France,01/12/2014,07/12/2014,49,€410.00,€/100Kg,Young bulls,A U2
FR,France,01/12/2014,07/12/2014,49,€391.00,€/100Kg,Young bulls,A U3
FR,France,01/12/2014,07/12/2014,49,€375.00,€/100Kg,Steers,C R3
FR,France,01/12/2014,07/12/2014,49,€386.00,€/100Kg,Heifers,E R2
FR,France,01/12/2014,07/12/2014,49,€619.00,€/100Kg,Calves slaughtered <8M,CALVES-LT8MONTHS
FR,France,01/12/2014,07/12/2014,49,€381.00,€/100Kg,Young bulls,A R2
FR,France,01/12/2014,07/12/2014,49,€418.00,€/100Kg,Steers,C U3
FR,France,01/12/2014,07/12/2014,49,€380.00,€/100Kg,Heifers,E R4
FR,France,01/12/2014,07/12/2014,49,€304.00,€/100Kg,Heifers,E O4
FR,France,01/12/2014,07/12/2014,49,€396.00,€/100Kg,Heifers,E R3
FR,France,01/12/2014,07/12/2014,49,€306.00,€/100Kg,Young bulls,A O2
FR,France,01/12/2014,07/12/2014,49,€251.00,€/100Kg,Cows,D P3
FR,France,01/12/2014,07/12/2014,49,€294.00,€/100Kg,Cows,D O3
FR,France,01/12/2014,07/12/2014,49,€385.00,€/100Kg,Cows,D R3
FR,France,01/12/2014,07/12/2014,49,€252.00,€/100Kg,Bulls,B R3
FR,France,01/12/2014,07/12/2014,49,€302.00,€/100Kg,Steers,C O3
FR,France,01/12/2014,07/12/2014,49,€464.00,€/100Kg,Heifers,E U2
FR,France,01/12/2014,07/12/2014,49,€371.61,€/100Kg,Adult male indicative price,ACZ URO
FR,France,01/12/2014,07/12/2014,49,€226.00,€/100Kg,Cows,D P2
FR,France,01/12/2014,07/12/2014,49,€307.00,€/100Kg,Young bulls,A O3
FR,France,01/12/2014,07/12/2014,49,€361.00,€/100Kg,Cows,D R4
FR,France,01/12/2014,07/12/2014,49,€296.00,€/100Kg,Heifers,E O2
FR,France,01/12/2014,07/12/2014,49,€295.00,€/100Kg,Steers,C O4
FR,France,01/12/2014,07/12/2014,49,€278.00,€/100Kg,Cows,D O4
FR,France,01/12/2014,07/12/2014,49,€372.00,€/100Kg,Young bulls,A R3
FR,France,01/12/2014,07/12/2014,49,€318.00,€/100Kg,Cows,D O2
DE,Germany,01/12/2014,07/12/2014,49,€364.70,€/100Kg,Heifers,E R4
DE,Germany,01/12/2014,07/12/2014,49,€385.58,€/100Kg,Young bulls,A U2
DE,Germany,01/12/2014,07/12/2014,49,€374.83,€/100Kg,Heifers,E R2
DE,Germany,01/12/2014,07/12/2014,49,€199.06,€/100Kg,Cows,D P3
DE,Germany,01/12/2014,07/12/2014,49,€265.52,€/100Kg,Heifers,E O3
DE,Germany,01/12/2014,07/12/2014,49,€183.92,€/100Kg,Cows,D P2
DE,Germany,01/12/2014,07/12/2014,49,€369.62,€/100Kg,Adult male indicative price,ACZ URO
DE,Germany,01/12/2014,07/12/2014,49,€263.30,€/100Kg,Cows,D O4
DE,Germany,01/12/2014,07/12/2014,49,€250.08,€/100Kg,Cows,D O2
DE,Germany,01/12/2014,07/12/2014,49,€273.31,€/100Kg,Heifers,E O4
DE,Germany,01/12/2014,07/12/2014,49,€277.34,€/100Kg,Young cattle,Z O2
DE,Germany,01/12/2014,07/12/2014,49,€297.99,€/100Kg,Steers,C O3
DE,Germany,01/12/2014,07/12/2014,49,€376.06,€/100Kg,Heifers,E U3
DE,Germany,01/12/2014,07/12/2014,49,€333.12,€/100Kg,Young bulls,A O3
DE,Germany,01/12/2014,07/12/2014,49,€476.00,€/100Kg,Calves slaughtered <8M,CALVES-LT8MONTHS
DE,Germany,01/12/2014,07/12/2014,49,€328.84,€/100Kg,Young bulls,A O2
DE,Germany,01/12/2014,07/12/2014,49,€383.03,€/100Kg,Young bulls,A U3
DE,Germany,01/12/2014,07/12/2014,49,€318.27,€/100Kg,Bulls,B R3
