memberStateCode,memberStateName,beginDate,endDate,weekNumber,price,unit,category,productCode
AT,Austria,03/12/2018,09/12/2018,49,€200.46,€/100Kg,Cows,D P3
AT,Austria,03/12/2018,09/12/2018,49,€341.08,€/100Kg,Heifers,E R4
AT,Austria,03/12/2018,09/12/2018,49,€380.29,€/100Kg,Heifers,E U3
AT,Austria,03/12/2018,09/12/2018,49,€497.88,€/100Kg,Young cattle,Z U2
AT,Austria,03/12/2018,09/12/2018,49,€246.77,€/100Kg,Cows,D O4
AT,Austria,03/12/2018,09/12/2018,49,€277.72,€/100Kg,Heifers,E O3
AT,Austria,03/12/2018,09/12/2018,49,€256.99,€/100Kg,Cows,D R3
AT,Austria,03/12/2018,09/12/2018,49,€457.12,€/100Kg,Young cattle,Z R3
AT,Austria,03/12/2018,09/12/2018,49,€387.49,€/100Kg,Young bulls,A R2
AT,Austria,03/12/2018,09/12/2018,49,€342.40,€/100Kg,Young bulls,A O3
AT,Austria,03/12/2018,09/12/2018,49,€269.04,€/100Kg,Heifers,E O2
AT,Austria,03/12/2018,09/12/2018,49,€386.38,€/100Kg,Heifers,E U2
AT,Austria,03/12/2018,09/12/2018,49,€430.60,€/100Kg,Steers,C U3
AT,Austria,03/12/2018,09/12/2018,49,€399.50,€/100Kg,Young bulls,A U2
AT,Austria,03/12/2018,09/12/2018,49,€195.11,€/100Kg,Cows,D P2
AT,Austria,03/12/2018,09/12/2018,49,€354.69,€/100Kg,Heifers,E R2
AT,Austria,03/12/2018,09/12/2018,49,€338.24,€/100Kg,Bulls,B R3
AT,Austria,03/12/2018,09/12/2018,49,€436.82,€/100Kg,Steers,C U4
AT,Austria,03/12/2018,09/12/2018,49,€370.17,€/100Kg,Steers,C O4
AT,Austria,03/12/2018,09/12/2018,49,€236.06,€/100Kg,Cows,D O3
AT,Austria,03/12/2018,09/12/2018,49,€405.95,€/100Kg,Young bulls,A U3
AT,Austria,03/12/2018,09/12/2018,49,€398.06,€/100Kg,Young bulls,A R3
AT,Austria,03/12/2018,09/12/2018,49,€374.95,€/100Kg,Steers,C O3
