memberStateCode,memberStateName,beginDate,endDate,weekNumber,price,unit,pigClass
EU+UK,EU + UK,01/12/2014,07/12/2014,49,"€173,30",100 KG,R
EU+UK,EU + UK,01/12/2014,07/12/2014,49,"€140,88",100 KG,S
EE,Estonia,01/12/2014,07/12/2014,49,"€139,18",100 KG,R
EE,Estonia,01/12/2014,07/12/2014,49,"€157,07",100 KG,S
EE,Estonia,01/12/2014,07/12/2014,49,"€32,20",P,Piglet
EE,Estonia,01/12/2014,07/12/2014,49,"€149,81",100 KG,E
EE,Estonia,01/12/2014,07/12/2014,49,"€153,84",100 KG,Average S + E
EU,European Union,01/12/2014,07/12/2014,49,"€138,94",100 KG,S
EU,European Union,01/12/2014,07/12/2014,49,"€173,30",100 KG,R
EU,European Union,01/12/2014,07/12/2014,49,"€35,90",P,Piglet
EU,European Union,01/12/2014,07/12/2014,49,"€136,61",100 KG,E
EU,European Union,01/12/2014,07/12/2014,49,"€137,99",100 KG,Average S + E
FI,Finland,01/12/2014,07/12/2014,49,"€166,12",100 KG,Average S + E
FI,Finland,01/12/2014,07/12/2014,49,"€159,66",100 KG,E
FI,Finland,01/12/2014,07/12/2014,49,"€51,83",P,Piglet
FI,Finland,01/12/2014,07/12/2014,49,"€117,31",100 KG,R
FI,Finland,01/12/2014,07/12/2014,49,"€170,32",100 KG,S
FR,France,01/12/2014,07/12/2014,49,"€131,29",100 KG,Average S + E
FR,France,01/12/2014,07/12/2014,49,"€125,00",100 KG,E
FR,France,01/12/2014,07/12/2014,49,"€26,20",P,Piglet
FR,France,01/12/2014,07/12/2014,49,"€134,00",100 KG,S
DE,Germany,01/12/2014,07/12/2014,49,"€139,45",100 KG,Average S + E
DE,Germany,01/12/2014,07/12/2014,49,"€137,67",100 KG,E
DE,Germany,01/12/2014,07/12/2014,49,"€37,70",P,Piglet
DE,Germany,01/12/2014,07/12/2014,49,"€141,61",100 KG,S
EL,Greece,01/12/2014,07/12/2014,49,"€178,84",100 KG,Average S + E
EL,Greece,01/12/2014,07/12/2014,49,"€178,84",100 KG,E
EL,Greece,01/12/2014,07/12/2014,49,"€178,84",100 KG,S
HU,Hungary,01/12/2014,07/12/2014,49,"€144,64",100 KG,Average S + E
HU,Hungary,01/12/2014,07/12/2014,49,"€146,17",100 KG,S
HU,Hungary,01/12/2014,07/12/2014,49,"€35,84",P,Piglet
HU,Hungary,01/12/2014,07/12/2014,49,"€143,53",100 KG,E
IE,Ireland,01/12/2014,07/12/2014,49,"€145,96",100 KG,Average S + E
IE,Ireland,01/12/2014,07/12/2014,49,"€145,96",100 KG,E
IT,Italy,01/12/2014,07/12/2014,49,"€61,00",P,Piglet
IT,Italy,01/12/2014,07/12/2014,49,"€173,66",100 KG,R
LV,Latvia,01/12/2014,07/12/2014,49,"€132,26",100 KG,E
LV,Latvia,01/12/2014,07/12/2014,49,"€137,49",100 KG,Average S + E
LV,Latvia,01/12/2014,07/12/2014,49,"€90,75",100 KG,R
LV,Latvia,01/12/2014,07/12/2014,49,"€141,95",100 KG,S
LT,Lithuania,01/12/2014,07/12/2014,49,"€135,11",100 KG,E
LT,Lithuania,01/12/2014,07/12/2014,49,"€137,55",100 KG,Average S + E
LT,Lithuania,01/12/2014,07/12/2014,49,"€128,58",100 KG,R
LT,Lithuania,01/12/2014,07/12/2014,49,"€139,42",100 KG,S
LU,Luxembourg,01/12/2014,07/12/2014,49,"€139,57",100 KG,Average S + E
LU,Luxembourg,01/12/2014,07/12/2014,49,"€133,50",100 KG,E
LU,Luxembourg,01/12/2014,07/12/2014,49,"€31,88",P,Piglet
LU,Luxembourg,01/12/2014,07/12/2014,49,"€101,20",100 KG,R
LU,Luxembourg,01/12/2014,07/12/2014,49,"€142,40",100 KG,S
MT,Malta,01/12/2014,07/12/2014,49,"€237,00",100 KG,Average S + E
MT,Malta,01/12/2014,07/12/2014,49,"€237,00",100 KG,E
MT,Malta,01/12/2014,07/12/2014,49,"€237,00",100 KG,S
MT,Malta,01/12/2014,07/12/2014,49,"€233,00",100 KG,R
MT,Malta,01/12/2014,07/12/2014,49,"€91,32",P,Piglet
NL,Netherlands,01/12/2014,07/12/2014,49,"€116,49",100 KG,Average S + E
NL,Netherlands,01/12/2014,07/12/2014,49,"€117,09",100 KG,S
NL,Netherlands,01/12/2014,07/12/2014,49,"€16,50",P,Piglet
NL,Netherlands,01/12/2014,07/12/2014,49,"€115,95",100 KG,E
PL,Poland,01/12/2014,07/12/2014,49,"€135,12",100 KG,Average S + E
PL,Poland,01/12/2014,07/12/2014,49,"€37,74",P,Piglet
PL,Poland,01/12/2014,07/12/2014,49,"€134,50",100 KG,E
PL,Poland,01/12/2014,07/12/2014,49,"€137,12",100 KG,S
PT,Portugal,01/12/2014,07/12/2014,49,"€41,60",P,Piglet
PT,Portugal,01/12/2014,07/12/2014,49,"€146,00",100 KG,E
PT,Portugal,01/12/2014,07/12/2014,49,"€146,00",100 KG,Average S + E
RO,Romania,01/12/2014,07/12/2014,49,"€149,71",100 KG,Average S + E
RO,Romania,01/12/2014,07/12/2014,49,"€152,94",100 KG,S
RO,Romania,01/12/2014,07/12/2014,49,"€146,11",100 KG,E
SK,Slovakia,01/12/2014,07/12/2014,49,"€148,11",100 KG,Average S + E
SK,Slovakia,01/12/2014,07/12/2014,49,"€148,61",100 KG,E
SK,Slovakia,01/12/2014,07/12/2014,49,"€147,90",100 KG,S
SK,Slovakia,01/12/2014,07/12/2014,49,"€136,15",100 KG,R
SK,Slovakia,01/12/2014,07/12/2014,49,"€54,67",P,Piglet
SI,Slovenia,01/12/2014,07/12/2014,49,"€165,82",100 KG,Average S + E
SI,Slovenia,01/12/2014,07/12/2014,49,"€156,27",100 KG,E
SI,Slovenia,01/12/2014,07/12/2014,49,"€169,53",100 KG,S
ES,Spain,01/12/2014,07/12/2014,49,"€138,77",100 KG,S
ES,Spain,01/12/2014,07/12/2014,49,"€133,88",100 KG,E
ES,Spain,01/12/2014,07/12/2014,49,"€138,06",100 KG,Average S + E
ES,Spain,01/12/2014,07/12/2014,49,"€33,22",P,Piglet
ES,Spain,01/12/2014,07/12/2014,49,"€138,24",100 KG,R
SE,Sweden,01/12/2014,07/12/2014,49,"€182,91",100 KG,S
SE,Sweden,01/12/2014,07/12/2014,49,"€179,30",100 KG,Average S + E
SE,Sweden,01/12/2014,07/12/2014,49,"€177,41",100 KG,E
SE,Sweden,01/12/2014,07/12/2014,49,"€72,12",P,Piglet
UK,UK up to 01/02/2020,01/12/2014,07/12/2014,49,"€183,47",100 KG,S
UK,UK up to 01/02/2020,01/12/2014,07/12/2014,49,"€204,49",100 KG,R
UK,UK up to 01/02/2020,01/12/2014,07/12/2014,49,"€59,09",P,Piglet
UK,UK up to 01/02/2020,01/12/2014,07/12/2014,49,"€182,75",100 KG,Average S + E
UK,UK up to 01/02/2020,01/12/2014,07/12/2014,49,"€180,07",100 KG,E
AT,Austria,20/10/2014,26/10/2014,43,"€156,33",100 KG,S
AT,Austria,20/10/2014,26/10/2014,43,"€144,47",100 KG,E
AT,Austria,20/10/2014,26/10/2014,43,"€152,34",100 KG,Average S + E
BE,Belgium,20/10/2014,26/10/2014,43,"€120,60",100 KG,E
BE,Belgium,20/10/2014,26/10/2014,43,"€27,00",P,Piglet
BE,Belgium,20/10/2014,26/10/2014,43,"€128,23",100 KG,Average S + E
BE,Belgium,20/10/2014,26/10/2014,43,"€129,50",100 KG,S
BG,Bulgaria,20/10/2014,26/10/2014,43,"€181,86",100 KG,E
BG,Bulgaria,20/10/2014,26/10/2014,43,"€181,86",100 KG,Average S + E
HR,Croatia,20/10/2014,26/10/2014,43,"€51,59",P,Piglet
HR,Croatia,20/10/2014,26/10/2014,43,"€161,13",100 KG,S
HR,Croatia,20/10/2014,26/10/2014,43,"€158,92",100 KG,Average S + E
HR,Croatia,20/10/2014,26/10/2014,43,"€157,21",100 KG,E
CY,Cyprus,20/10/2014,26/10/2014,43,"€217,00",100 KG,E
CY,Cyprus,20/10/2014,26/10/2014,43,"€217,00",100 KG,Average S + E
CZ,Czechia,20/10/2014,26/10/2014,43,"€149,64",100 KG,S
CZ,Czechia,20/10/2014,26/10/2014,43,"€51,08",P,Piglet
CZ,Czechia,20/10/2014,26/10/2014,43,"€145,43",100 KG,E
CZ,Czechia,20/10/2014,26/10/2014,43,"€146,65",100 KG,Average S + E
DK,Denmark,20/10/2014,26/10/2014,43,"€39,89",P,Piglet
DK,Denmark,20/10/2014,26/10/2014,43,"€137,94",100 KG,S
DK,Denmark,20/10/2014,26/10/2014,43,"€133,23",100 KG,E
DK,Denmark,20/10/2014,26/10/2014,43,"€136,09",100 KG,Average S + E
EU+UK,EU + UK,20/10/2014,26/10/2014,43,"€143,01",100 KG,Average S + E
EU+UK,EU + UK,20/10/2014,26/10/2014,43,"€142,10",100 KG,E
EU+UK,EU + UK,20/10/2014,26/10/2014,43,"€34,71",P,Piglet
EU+UK,EU + UK,20/10/2014,26/10/2014,43,"€172,06",100 KG,R
EU+UK,EU + UK,20/10/2014,26/10/2014,43,"€143,63",100 KG,S
EE,Estonia,20/10/2014,26/10/2014,43,"€164,32",100 KG,S
EE,Estonia,20/10/2014,26/10/2014,43,"€161,80",100 KG,Average S + E
EE,Estonia,20/10/2014,26/10/2014,43,"€158,65",100 KG,E
EE,Estonia,20/10/2014,26/10/2014,43,"€35,30",P,Piglet
EE,Estonia,20/10/2014,26/10/2014,43,"€131,55",100 KG,R
EU,European Union,20/10/2014,26/10/2014,43,"€141,44",100 KG,Average S + E
EU,European Union,20/10/2014,26/10/2014,43,"€141,37",100 KG,E
EU,European Union,20/10/2014,26/10/2014,43,"€141,49",100 KG,S
EU,European Union,20/10/2014,26/10/2014,43,"€172,06",100 KG,R
EU,European Union,20/10/2014,26/10/2014,43,"€33,86",P,Piglet
FI,Finland,20/10/2014,26/10/2014,43,"€164,87",100 KG,Average S + E
FI,Finland,20/10/2014,26/10/2014,43,"€159,67",100 KG,E
FI,Finland,20/10/2014,26/10/2014,43,"€50,89",P,Piglet
FI,Finland,20/10/2014,26/10/2014,43,"€124,09",100 KG,R
FI,Finland,20/10/2014,26/10/2014,43,"€168,25",100 KG,S
FR,France,20/10/2014,26/10/2014,43,"€134,29",100 KG,Average S + E
FR,France,20/10/2014,26/10/2014,43,"€128,00",100 KG,E
FR,France,20/10/2014,26/10/2014,43,"€26,60",P,Piglet
FR,France,20/10/2014,26/10/2014,43,"€137,00",100 KG,S
DE,Germany,20/10/2014,26/10/2014,43,"€145,70",100 KG,Average S + E
DE,Germany,20/10/2014,26/10/2014,43,"€144,06",100 KG,E
DE,Germany,20/10/2014,26/10/2014,43,"€36,90",P,Piglet
DE,Germany,20/10/2014,26/10/2014,43,"€147,70",100 KG,S
EL,Greece,20/10/2014,26/10/2014,43,"€184,79",100 KG,Average S + E
EL,Greece,20/10/2014,26/10/2014,43,"€184,79",100 KG,E
EL,Greece,20/10/2014,26/10/2014,43,"€184,79",100 KG,S
HU,Hungary,20/10/2014,26/10/2014,43,"€149,50",100 KG,Average S + E
HU,Hungary,20/10/2014,26/10/2014,43,"€150,91",100 KG,S
HU,Hungary,20/10/2014,26/10/2014,43,"€29,14",P,Piglet
HU,Hungary,20/10/2014,26/10/2014,43,"€148,48",100 KG,E
IE,Ireland,20/10/2014,26/10/2014,43,"€151,54",100 KG,Average S + E
IE,Ireland,20/10/2014,26/10/2014,43,"€151,54",100 KG,E
IT,Italy,20/10/2014,26/10/2014,43,"€62,17",P,Piglet
IT,Italy,20/10/2014,26/10/2014,43,"€172,36",100 KG,R
LV,Latvia,20/10/2014,26/10/2014,43,"€147,01",100 KG,E
LV,Latvia,20/10/2014,26/10/2014,43,"€147,39",100 KG,Average S + E
LV,Latvia,20/10/2014,26/10/2014,43,"€114,16",100 KG,R
LV,Latvia,20/10/2014,26/10/2014,43,"€147,71",100 KG,S
LT,Lithuania,20/10/2014,26/10/2014,43,"€146,38",100 KG,E
LT,Lithuania,20/10/2014,26/10/2014,43,"€147,82",100 KG,Average S + E
LT,Lithuania,20/10/2014,26/10/2014,43,"€134,17",100 KG,R
LT,Lithuania,20/10/2014,26/10/2014,43,"€148,92",100 KG,S
LU,Luxembourg,20/10/2014,26/10/2014,43,"€144,21",100 KG,Average S + E
LU,Luxembourg,20/10/2014,26/10/2014,43,"€137,80",100 KG,E
LU,Luxembourg,20/10/2014,26/10/2014,43,"€30,92",P,Piglet
LU,Luxembourg,20/10/2014,26/10/2014,43,"€110,50",100 KG,R
LU,Luxembourg,20/10/2014,26/10/2014,43,"€147,20",100 KG,S
MT,Malta,20/10/2014,26/10/2014,43,"€237,00",100 KG,Average S + E
MT,Malta,20/10/2014,26/10/2014,43,"€237,00",100 KG,E
MT,Malta,20/10/2014,26/10/2014,43,"€237,00",100 KG,S
MT,Malta,20/10/2014,26/10/2014,43,"€233,00",100 KG,R
MT,Malta,20/10/2014,26/10/2014,43,"€91,32",P,Piglet
NL,Netherlands,20/10/2014,26/10/2014,43,"€121,40",100 KG,Average S + E
NL,Netherlands,20/10/2014,26/10/2014,43,"€122,00",100 KG,S
NL,Netherlands,20/10/2014,26/10/2014,43,"€15,25",P,Piglet
NL,Netherlands,20/10/2014,26/10/2014,43,"€120,86",100 KG,E
PL,Poland,20/10/2014,26/10/2014,43,"€145,31",100 KG,Average S + E
PL,Poland,20/10/2014,26/10/2014,43,"€37,16",P,Piglet
PL,Poland,20/10/2014,26/10/2014,43,"€144,75",100 KG,E
PL,Poland,20/10/2014,26/10/2014,43,"€147,11",100 KG,S
PT,Portugal,20/10/2014,26/10/2014,43,"€42,00",P,Piglet
PT,Portugal,20/10/2014,26/10/2014,43,"€146,00",100 KG,E
PT,Portugal,20/10/2014,26/10/2014,43,"€146,00",100 KG,Average S + E
RO,Romania,20/10/2014,26/10/2014,43,"€149,70",100 KG,Average S + E
RO,Romania,20/10/2014,26/10/2014,43,"€151,52",100 KG,S
RO,Romania,20/10/2014,26/10/2014,43,"€147,69",100 KG,E
SK,Slovakia,20/10/2014,26/10/2014,43,"€156,65",100 KG,S
SK,Slovakia,20/10/2014,26/10/2014,43,"€142,57",100 KG,R
SK,Slovakia,20/10/2014,26/10/2014,43,"€156,32",100 KG,Average S + E
SK,Slovakia,20/10/2014,26/10/2014,43,"€155,57",100 KG,E
SK,Slovakia,20/10/2014,26/10/2014,43,"€63,03",P,Piglet
SI,Slovenia,20/10/2014,26/10/2014,43,"€156,69",100 KG,E
SI,Slovenia,20/10/2014,26/10/2014,43,"€163,45",100 KG,Average S + E
SI,Slovenia,20/10/2014,26/10/2014,43,"€166,07",100 KG,S
ES,Spain,20/10/2014,26/10/2014,43,"€140,68",100 KG,S
ES,Spain,20/10/2014,26/10/2014,43,"€141,30",100 KG,R
ES,Spain,20/10/2014,26/10/2014,43,"€24,87",P,Piglet
ES,Spain,20/10/2014,26/10/2014,43,"€140,86",100 KG,Average S + E
ES,Spain,20/10/2014,26/10/2014,43,"€141,90",100 KG,E
SE,Sweden,20/10/2014,26/10/2014,43,"€180,89",100 KG,Average S + E
SE,Sweden,20/10/2014,26/10/2014,43,"€178,72",100 KG,E
SE,Sweden,20/10/2014,26/10/2014,43,"€76,04",P,Piglet
SE,Sweden,20/10/2014,26/10/2014,43,"€185,03",100 KG,S
UK,UK up to 01/02/2020,20/10/2014,26/10/2014,43,"€189,71",100 KG,Average S + E
UK,UK up to 01/02/2020,20/10/2014,26/10/2014,43,"€186,64",100 KG,E
UK,UK up to 01/02/2020,20/10/2014,26/10/2014,43,"€190,54",100 KG,S
UK,UK up to 01/02/2020,20/10/2014,26/10/2014,43,"€186,73",100 KG,R
UK,UK up to 01/02/2020,20/10/2014,26/10/2014,43,"€59,59",P,Piglet
AT,Austria,08/09/2014,14/09/2014,37,"€177,66",100 KG,S
AT,Austria,08/09/2014,14/09/2014,37,"€165,16",100 KG,E
AT,Austria,08/09/2014,14/09/2014,37,"€173,45",100 KG,Average S + E
BE,Belgium,08/09/2014,14/09/2014,37,"€144,30",100 KG,E
BE,Belgium,08/09/2014,14/09/2014,37,"€34,00",P,Piglet
BE,Belgium,08/09/2014,14/09/2014,37,"€152,36",100 KG,Average S + E
BE,Belgium,08/09/2014,14/09/2014,37,"€153,70",100 KG,S
BG,Bulgaria,08/09/2014,14/09/2014,37,"€193,44",100 KG,E
BG,Bulgaria,08/09/2014,14/09/2014,37,"€193,44",100 KG,Average S + E
HR,Croatia,08/09/2014,14/09/2014,37,"€46,15",P,Piglet
HR,Croatia,08/09/2014,14/09/2014,37,"€174,09",100 KG,S
HR,Croatia,08/09/2014,14/09/2014,37,"€172,83",100 KG,Average S + E
HR,Croatia,08/09/2014,14/09/2014,37,"€171,86",100 KG,E
CY,Cyprus,08/09/2014,14/09/2014,37,"€218,00",100 KG,E
CY,Cyprus,08/09/2014,14/09/2014,37,"€218,00",100 KG,Average S + E
CZ,Czechia,08/09/2014,14/09/2014,37,"€172,11",100 KG,S
CZ,Czechia,08/09/2014,14/09/2014,37,"€41,36",P,Piglet
CZ,Czechia,08/09/2014,14/09/2014,37,"€166,80",100 KG,E
CZ,Czechia,08/09/2014,14/09/2014,37,"€168,33",100 KG,Average S + E
DK,Denmark,08/09/2014,14/09/2014,37,"€45,94",P,Piglet
DK,Denmark,08/09/2014,14/09/2014,37,"€154,61",100 KG,S
DK,Denmark,08/09/2014,14/09/2014,37,"€149,91",100 KG,E
DK,Denmark,08/09/2014,14/09/2014,37,"€152,76",100 KG,Average S + E
EU+UK,EU + UK,08/09/2014,14/09/2014,37,"€166,20",100 KG,Average S + E
EU+UK,EU + UK,08/09/2014,14/09/2014,37,"€162,38",100 KG,E
EU+UK,EU + UK,08/09/2014,14/09/2014,37,"€41,33",P,Piglet
EU+UK,EU + UK,08/09/2014,14/09/2014,37,"€181,44",100 KG,R
EU+UK,EU + UK,08/09/2014,14/09/2014,37,"€168,80",100 KG,S
EE,Estonia,08/09/2014,14/09/2014,37,"€169,57",100 KG,S
EE,Estonia,08/09/2014,14/09/2014,37,"€167,22",100 KG,Average S + E
EE,Estonia,08/09/2014,14/09/2014,37,"€164,29",100 KG,E
EE,Estonia,08/09/2014,14/09/2014,37,"€37,96",P,Piglet
EE,Estonia,08/09/2014,14/09/2014,37,"€158,55",100 KG,R
EU,European Union,08/09/2014,14/09/2014,37,"€165,26",100 KG,Average S + E
EU,European Union,08/09/2014,14/09/2014,37,"€161,93",100 KG,E
EU,European Union,08/09/2014,14/09/2014,37,"€167,53",100 KG,S
EU,European Union,08/09/2014,14/09/2014,37,"€181,44",100 KG,R
EU,European Union,08/09/2014,14/09/2014,37,"€40,52",P,Piglet
FI,Finland,08/09/2014,14/09/2014,37,"€167,02",100 KG,Average S + E
FI,Finland,08/09/2014,14/09/2014,37,"€162,22",100 KG,E
FI,Finland,08/09/2014,14/09/2014,37,"€54,02",P,Piglet
FI,Finland,08/09/2014,14/09/2014,37,"€112,89",100 KG,R
FI,Finland,08/09/2014,14/09/2014,37,"€170,15",100 KG,S
FR,France,08/09/2014,14/09/2014,37,"€156,29",100 KG,Average S + E
FR,France,08/09/2014,14/09/2014,37,"€150,00",100 KG,E
FR,France,08/09/2014,14/09/2014,37,"€29,20",P,Piglet
FR,France,08/09/2014,14/09/2014,37,"€159,00",100 KG,S
DE,Germany,08/09/2014,14/09/2014,37,"€168,15",100 KG,Average S + E
DE,Germany,08/09/2014,14/09/2014,37,"€166,32",100 KG,E
DE,Germany,08/09/2014,14/09/2014,37,"€46,80",P,Piglet
DE,Germany,08/09/2014,14/09/2014,37,"€170,37",100 KG,S
EL,Greece,08/09/2014,14/09/2014,37,"€185,90",100 KG,Average S + E
EL,Greece,08/09/2014,14/09/2014,37,"€185,90",100 KG,E
EL,Greece,08/09/2014,14/09/2014,37,"€185,90",100 KG,S
HU,Hungary,08/09/2014,14/09/2014,37,"€173,54",100 KG,Average S + E
HU,Hungary,08/09/2014,14/09/2014,37,"€175,30",100 KG,S
HU,Hungary,08/09/2014,14/09/2014,37,"€38,09",P,Piglet
HU,Hungary,08/09/2014,14/09/2014,37,"€172,26",100 KG,E
IE,Ireland,08/09/2014,14/09/2014,37,"€159,31",100 KG,Average S + E
IE,Ireland,08/09/2014,14/09/2014,37,"€159,31",100 KG,E
IT,Italy,08/09/2014,14/09/2014,37,"€68,69",P,Piglet
IT,Italy,08/09/2014,14/09/2014,37,"€181,53",100 KG,R
LV,Latvia,08/09/2014,14/09/2014,37,"€162,48",100 KG,E
LV,Latvia,08/09/2014,14/09/2014,37,"€161,52",100 KG,Average S + E
LV,Latvia,08/09/2014,14/09/2014,37,"€98,14",100 KG,R
LV,Latvia,08/09/2014,14/09/2014,37,"€160,71",100 KG,S
LT,Lithuania,08/09/2014,14/09/2014,37,"€163,91",100 KG,E
LT,Lithuania,08/09/2014,14/09/2014,37,"€163,45",100 KG,Average S + E
LT,Lithuania,08/09/2014,14/09/2014,37,"€161,59",100 KG,R
LT,Lithuania,08/09/2014,14/09/2014,37,"€163,10",100 KG,S
LU,Luxembourg,08/09/2014,14/09/2014,37,"€168,75",100 KG,Average S + E
LU,Luxembourg,08/09/2014,14/09/2014,37,"€162,00",100 KG,E
LU,Luxembourg,08/09/2014,14/09/2014,37,"€44,44",P,Piglet
LU,Luxembourg,08/09/2014,14/09/2014,37,"€125,80",100 KG,R
LU,Luxembourg,08/09/2014,14/09/2014,37,"€171,90",100 KG,S
MT,Malta,08/09/2014,14/09/2014,37,"€237,00",100 KG,Average S + E
MT,Malta,08/09/2014,14/09/2014,37,"€237,00",100 KG,E
MT,Malta,08/09/2014,14/09/2014,37,"€237,00",100 KG,S
MT,Malta,08/09/2014,14/09/2014,37,"€233,00",100 KG,R
MT,Malta,08/09/2014,14/09/2014,37,"€91,32",P,Piglet
NL,Netherlands,08/09/2014,14/09/2014,37,"€143,86",100 KG,Average S + E
NL,Netherlands,08/09/2014,14/09/2014,37,"€23,50",P,Piglet
NL,Netherlands,08/09/2014,14/09/2014,37,"€143,86",100 KG,E
PL,Poland,08/09/2014,14/09/2014,37,"€160,15",100 KG,Average S + E
PL,Poland,08/09/2014,14/09/2014,37,"€40,06",P,Piglet
PL,Poland,08/09/2014,14/09/2014,37,"€159,70",100 KG,E
PL,Poland,08/09/2014,14/09/2014,37,"€161,57",100 KG,S
PT,Portugal,08/09/2014,14/09/2014,37,"€43,20",P,Piglet
PT,Portugal,08/09/2014,14/09/2014,37,"€182,00",100 KG,E
PT,Portugal,08/09/2014,14/09/2014,37,"€182,00",100 KG,Average S + E
RO,Romania,08/09/2014,14/09/2014,37,"€179,89",100 KG,Average S + E
RO,Romania,08/09/2014,14/09/2014,37,"€182,89",100 KG,S
RO,Romania,08/09/2014,14/09/2014,37,"€176,55",100 KG,E
SK,Slovakia,08/09/2014,14/09/2014,37,"€176,71",100 KG,S
SK,Slovakia,08/09/2014,14/09/2014,37,"€158,02",100 KG,R
SK,Slovakia,08/09/2014,14/09/2014,37,"€175,49",100 KG,Average S + E
SK,Slovakia,08/09/2014,14/09/2014,37,"€172,67",100 KG,E
SK,Slovakia,08/09/2014,14/09/2014,37,"€63,58",P,Piglet
SI,Slovenia,08/09/2014,14/09/2014,37,"€170,61",100 KG,E
SI,Slovenia,08/09/2014,14/09/2014,37,"€178,43",100 KG,Average S + E
SI,Slovenia,08/09/2014,14/09/2014,37,"€181,47",100 KG,S
ES,Spain,08/09/2014,14/09/2014,37,"€173,59",100 KG,S
ES,Spain,08/09/2014,14/09/2014,37,"€170,81",100 KG,R
ES,Spain,08/09/2014,14/09/2014,37,"€33,85",P,Piglet
ES,Spain,08/09/2014,14/09/2014,37,"€173,57",100 KG,Average S + E
ES,Spain,08/09/2014,14/09/2014,37,"€173,46",100 KG,E
SE,Sweden,08/09/2014,14/09/2014,37,"€174,25",100 KG,Average S + E
SE,Sweden,08/09/2014,14/09/2014,37,"€171,40",100 KG,E
SE,Sweden,08/09/2014,14/09/2014,37,"€72,56",P,Piglet
SE,Sweden,08/09/2014,14/09/2014,37,"€179,67",100 KG,S
UK,UK up to 01/02/2020,08/09/2014,14/09/2014,37,"€193,46",100 KG,Average S + E
UK,UK up to 01/02/2020,08/09/2014,14/09/2014,37,"€189,76",100 KG,E
UK,UK up to 01/02/2020,08/09/2014,14/09/2014,37,"€194,45",100 KG,S
UK,UK up to 01/02/2020,08/09/2014,14/09/2014,37,"€151,11",100 KG,R
UK,UK up to 01/02/2020,08/09/2014,14/09/2014,37,"€65,14",P,Piglet
AT,Austria,28/07/2014,03/08/2014,31,"€174,73",100 KG,Average S + E
AT,Austria,28/07/2014,03/08/2014,31,"€178,97",100 KG,S
AT,Austria,28/07/2014,03/08/2014,31,"€166,38",100 KG,E
BE,Belgium,28/07/2014,03/08/2014,31,"€153,10",100 KG,S
BE,Belgium,28/07/2014,03/08/2014,31,"€40,00",P,Piglet
BE,Belgium,28/07/2014,03/08/2014,31,"€143,50",100 KG,E
BE,Belgium,28/07/2014,03/08/2014,31,"€151,73",100 KG,Average S + E
BG,Bulgaria,28/07/2014,03/08/2014,31,"€191,14",100 KG,Average S + E
BG,Bulgaria,28/07/2014,03/08/2014,31,"€191,18",100 KG,E
BG,Bulgaria,28/07/2014,03/08/2014,31,"€188,75",100 KG,S
HR,Croatia,28/07/2014,03/08/2014,31,"€173,98",100 KG,S
HR,Croatia,28/07/2014,03/08/2014,31,"€42,36",P,Piglet
HR,Croatia,28/07/2014,03/08/2014,31,"€172,13",100 KG,Average S + E
HR,Croatia,28/07/2014,03/08/2014,31,"€170,70",100 KG,E
CY,Cyprus,28/07/2014,03/08/2014,31,"€205,00",100 KG,Average S + E
CY,Cyprus,28/07/2014,03/08/2014,31,"€205,00",100 KG,E
CZ,Czechia,28/07/2014,03/08/2014,31,"€174,63",100 KG,S
